1024
FIFO overflow!
ry -46
rp 0
rr 0
ay -46
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1284
gy 0
gp 1
gr 1
y -66
p -1
r 0
cm 33019
ry -46
rp -1
rr 0
ay -46
ap 25
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1284
gy 0
gp 0
gr 2
y -66
p -1
r 0
cm 34451
ry -46
rp -1
rr 0
ay -46
ap 25
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1284
gy 0
gp 1
gr 2
y -66
p -1
r 0
cm 35890
ry -46
rp -1
rr 0
ay -46
ap 25
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1284
gy 0
gp 1
gr 1
y -66
p -1
r 0
cm 37335
ry -46
rp -1
rr 0
ay -46
ap 25
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1284
gy 0
gp 1
gr 1
y -66
p -1
r 0
cm 38773
ry -46
rp -1
rr 0
ay -46
ap 25
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1375
m2 1275
gy 12
gp 57
gr 35
y -66
p 0
r -1
cm 40212
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 0
gr 0
y -66
p 0
r -1
cm 41649
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 43083
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 3
y -66
p 0
r -1
cm 44526
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 45966
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 0
gr 2
y -66
p 0
r -1
cm 47396
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 0
gr 1
y -66
p 0
r -1
cm 48822
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 50265
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 51710
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 1
y -66
p 0
r -1
cm 53152
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 0
gr 2
y -66
p 0
r -1
cm 54589
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 56027
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 0
gr 2
y -66
p 0
r -1
cm 57465
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 58907
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 0
gr 1
y -66
p 0
r -1
cm 60351
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 1
y -66
p 0
r -1
cm 61792
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 63232
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 64676
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 66118
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 1
y -66
p 0
r -1
cm 67564
ry -46
rp 0
rr 1
ay -46
ap 0
ar -25
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1283
gy 0
gp 1
gr 1
y -66
p 0
r -1
cm 69016
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 70454
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 71713
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 72931
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 1
y -66
p 0
r -1
cm 74191
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 1
y -66
p 0
r -1
cm 75408
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 1
y -66
p 0
r -1
cm 76668
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 2
y -66
p 0
r -1
cm 77875
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 79147
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 80354
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 2
y -66
p 0
r -1
cm 81631
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 1
y -66
p 0
r -1
cm 82833
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 2
y -66
p 0
r -1
cm 84051
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 1
y -66
p 0
r -1
cm 85281
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 1
y -66
p 0
r -1
cm 86516
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 0
gr 2
y -66
p 0
r -1
cm 87737
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1376
m2 1282
gy 0
gp 1
gr 3
y -66
p 0
r -1
cm 88996
ry -46
rp 0
rr 2
ay -46
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 0
gr 1
y -67
p 0
r -1
cm 90205
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 91455
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 92669
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 93941
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 95177
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 96455
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 97666
ry -47
rp 40
rr 0
ay -47
ap -1000
ar 0
chp 21
chr -1
chy 0
bs 1330
m1 1337
m2 1283
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 98954
ry -47
rp 40
rr 0
ay -47
ap -1000
ar 0
chp 21
chr -1
chy 0
bs 1330
m1 1337
m2 1283
gy 0
gp 0
gr 1
y -67
p 0
r -1
cm 100165
ry -47
rp 40
rr 0
ay -47
ap -1000
ar 0
chp 21
chr -1
chy 0
bs 1330
m1 1337
m2 1283
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 101441
ry -47
rp 40
rr 0
ay -47
ap -1000
ar 0
chp 21
chr -1
chy 0
bs 1330
m1 1337
m2 1283
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 102670
ry -47
rp 40
rr 0
ay -47
ap -1000
ar 0
chp 21
chr -2
chy 0
bs 1330
m1 1337
m2 1284
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 103949
ry -47
rp 40
rr -1
ay -47
ap -1000
ar 50
chp 21
chr -2
chy 0
bs 1330
m1 1337
m2 1284
gy 0
gp 0
gr 1
y -67
p 0
r -1
cm 105186
ry -47
rp 40
rr -1
ay -47
ap -1000
ar 50
chp 21
chr -2
chy 0
bs 1330
m1 1337
m2 1284
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 106459
ry -47
rp 40
rr -1
ay -47
ap -1000
ar 50
chp 21
chr -2
chy 0
bs 1330
m1 1337
m2 1284
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 107706
ry -47
rp 40
rr -1
ay -47
ap -1000
ar 50
chp 21
chr -2
chy 0
bs 1330
m1 1339
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 108963
ry -47
rp 40
rr 0
ay -47
ap -1000
ar 0
chp 20
chr -1
chy 0
bs 1330
m1 1337
m2 1283
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 110222
ry -47
rp 40
rr -1
ay -47
ap -1000
ar 50
chp 21
chr -3
chy 0
bs 1330
m1 1337
m2 1286
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 111461
ry -47
rp 36
rr -3
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 112712
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 113921
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 115187
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 116376
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 117644
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 118825
ry -47
rp 0
rr -19
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 1
y -67
p 0
r -1
cm 120101
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp -5
chr 0
chy 0
bs 1330
m1 1416
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 121303
ry -47
rp -40
rr 2
ay -47
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1416
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 122573
ry -47
rp -39
rr 2
ay -47
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1416
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 123782
ry -47
rp -40
rr 2
ay -47
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1416
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 125049
ry -47
rp -39
rr 2
ay -47
ap 1000
ar -50
chp -2
chr 0
chy 0
bs 1330
m1 1378
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 126286
ry -47
rp 0
rr 2
ay -47
ap 0
ar -350
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 127547
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 128792
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 130034
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 131284
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 1
gr 1
y -67
p 0
r -1
cm 132529
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 133790
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 135011
ry -47
rp 0
rr 40
ay -47
ap 0
ar -1000
chp 0
chr 21
chy 0
bs 1330
m1 1377
m2 1243
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 136290
ry -47
rp 0
rr 4
ay -47
ap 0
ar -100
chp 0
chr 1
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 137499
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr -5
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 138783
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 139981
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 141246
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 142443
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 143713
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 144921
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 146186
ry -47
rp 0
rr -19
ay -47
ap 0
ar 250
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 147416
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 148666
ry -47
rp 0
rr -19
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 149905
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 151134
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 152389
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 153593
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 154858
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 156058
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 157337
ry -47
rp 0
rr -39
ay -47
ap 0
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1377
m2 1322
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 158534
ry -47
rp 0
rr -35
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 159814
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 1
chr 0
chy 0
bs 1330
m1 1375
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 161026
ry -47
rp 2
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 162302
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 163521
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 164791
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 166017
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 167277
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 168509
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 169755
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 170995
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 172239
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 173501
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 174730
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 175997
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 177210
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 178484
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 179692
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 180973
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 182183
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 183461
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 184678
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 185947
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 187170
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 188435
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 189665
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 190911
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 3
y -67
p 0
r -1
cm 192153
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 193391
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 0
gr 2
y -67
p 0
r -1
cm 194648
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 195870
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -67
p 0
r -1
cm 197140
ry -47
rp 0
rr 2
ay -47
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1377
m2 1281
gy 0
gp 1
gr 2
y -68
p 0
r -1
cm 198358
ry -48
rp 0
rr 2
ay -48
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1378
m2 1280
gy 0
gp 1
gr 2
y -68
p 0
r -1
cm 199632
ry -48
rp 0
rr 2
ay -48
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1378
m2 1280
gy 0
gp 1
gr 2
y -68
p 0
r -1
cm 200837
ry -48
rp 0
rr 2
ay -48
ap 0
ar -50
chp 0
chr 0
chy 0
##########throttle_min^max : 1600
y_a_c^cur : 120
y_a_kp^max : 10.0
a_i_c^max : 200
