1024
FIFO overflow!
cm 59528
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 1
gr 3
y 752
p -3
r 2
cm 60945
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 2
gr 3
y 752
p -3
r 2
cm 62362
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 2
gr 3
y 752
p -3
r 2
cm 63774
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 2
gr 3
y 752
p -3
r 2
cm 65190
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 2
gr 3
y 752
p -3
r 2
cm 66608
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 2
gr 3
y 752
p -3
r 2
cm 68021
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 2
gr 3
y 752
p -3
r 2
cm 69437
ry -300
rp 4
rr 3
ay 300
ap 136
ar 90
chp 0
chr 0
chy 0
bs 1330
m1 1034
m2 1633
gy 0
gp 1
gr 3
y 752
p -3
r 2
cm 70804
ry -300
rp 4
rr -23
ay 300
ap 137
ar -732
chp 0
chr -18
chy 0
bs 1408
m1 1117
m2 1665
gy 207
gp -119
gr 300
y 733
p -8
r 17
cm 72005
ry -300
rp 42
rr 1
ay 300
ap 387
ar -322
chp 0
chr -15
chy 0
bs 1416
m1 1303
m2 1648
gy 7900
gp 5148
gr 3293
y -359
p 89
r -98
cm 73265
ry 300
rp -100
rr -100
ay -300
ap 3000
ar 1351
chp 0
chr -17
chy 0
bs 1426
m1 1826
m2 1226
gy -32
gp -1808
gr -1024
y -145
p 12
r -2
cm 74479
ry 300
rp -18
rr -28
ay -300
ap -503
ar -778
chp 0
chr -17
chy 0
bs 1426
m1 1710
m2 1099
gy 0
gp 2
gr 3
y -144
p 10
r 0
cm 75721
ry 300
rp -16
rr -29
ay -300
ap -454
ar -817
chp 0
chr -18
chy 0
bs 1426
m1 1710
m2 1097
gy 0
gp 1
gr 3
y -144
p 10
r 0
cm 76939
ry 300
rp -15
rr -28
ay -300
ap -454
ar -817
chp 0
chr -18
chy 0
bs 1426
m1 1710
m2 1097
gy 0
gp 1
gr 3
y -144
p 10
r 0
cm 78156
ry 300
rp -15
rr -28
ay -300
ap -466
ar -838
chp 0
chr -18
chy 0
bs 1426
m1 1710
m2 1097
gy 0
gp 1
gr 3
y -144
p 10
r 0
cm 79395
ry 300
rp -16
rr -29
ay -300
ap -462
ar -924
chp 0
chr -20
chy 0
bs 1426
m1 1710
m2 1093
gy 0
gp 1
gr 3
y -144
p 10
r 0
cm 80584
ry 300
rp -15
rr -31
ay -300
ap -458
ar -916
chp 0
chr -20
chy 0
bs 1426
m1 1711
m2 1095
gy 0
gp 2
gr 4
y -144
p 10
r 0
cm 81837
ry 300
rp -16
rr -32
ay -300
ap -462
ar -924
chp 0
chr -20
chy 0
bs 1426
m1 1710
m2 1093
gy 0
gp 1
gr 3
y -149
p 17
r 3
cm 83025
ry 300
rp -84
rr -35
ay -300
ap -681
ar -953
chp 0
chr -20
chy 0
bs 1426
m1 1754
m2 1063
gy 402
gp -297
gr -268
y -193
p -191
r 2
cm 84302
ry 300
rp 98
rr -14
ay -300
ap 3000
ar -932
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1071
gy 386
gp 103
gr 1021
y -571
p -171
r 23
cm 85502
ry 300
rp 100
rr -7
ay -300
ap 3000
ar -137
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1095
gy 214
gp -20
gr 248
y -598
p -184
r 12
cm 86772
ry 300
rp 100
rr -29
ay -300
ap 3000
ar -711
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1094
gy 1
gp -205
gr 326
y -602
p -193
r 5
cm 87971
ry 300
rp 100
rr -31
ay -300
ap 3000
ar -550
chp 0
chr -20
chy 0
bs 1426
m1 1824
m2 1116
gy 77
gp -253
gr -64
y -612
p -191
r 10
cm 89230
ry 300
rp 100
rr -12
ay -300
ap 3000
ar -564
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1100
gy 51
gp -59
gr 7
y -607
p -190
r 7
cm 90454
ry 300
rp 100
rr -22
ay -300
ap 3000
ar -544
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1100
gy 13
gp 18
gr 38
y -608
p -190
r 7
cm 91695
ry 300
rp 100
rr -21
ay -300
ap 3000
ar -517
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1107
gy 148
gp 13
gr -8
y -613
p -188
r 11
cm 92926
ry 300
rp 100
rr -16
ay -300
ap 3000
ar -549
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1108
gy 93
gp 137
gr 121
y -611
p -190
r 8
cm 94151
ry 300
rp 100
rr -20
ay -300
ap 3000
ar -544
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1106
gy -45
gp -53
gr -7
y -608
p -193
r 6
cm 95403
ry 300
rp 100
rr -22
ay -300
ap 3000
ar -611
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1107
gy -33
gp -1
gr 19
y -609
p -192
r 7
cm 96608
ry 300
rp 100
rr -19
ay -300
ap 3000
ar -554
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1107
gy -83
gp 9
gr 306
y -608
p -194
r 5
cm 97871
ry 300
rp 100
rr -18
ay -300
ap 3000
ar -363
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1100
gy -1
gp -10
gr -25
y -611
p -192
r 8
cm 99080
ry 300
rp 100
rr -17
ay -300
ap 3000
ar -419
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1109
gy 4
gp 28
gr 0
y -614
p -190
r 11
cm 100359
ry 300
rp 100
rr -15
ay -300
ap 3000
ar -412
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1111
gy 37
gp 86
gr 14
y -614
p -190
r 11
cm 101573
ry 300
rp 100
rr -11
ay -300
ap 3000
ar -466
chp 0
chr -20
chy 0
bs 1426
m1 1826
m2 1115
gy -113
gp 33
gr -606
y -602
p -198
r 1
cm 102846
ry 300
rp 100
rr 0
ay -300
ap 3000
ar -499
chp 0
chr -20
chy 0
bs 1426
m1 1819
m2 1144
gy -213
gp -15
gr -162
y -610
p -184
r 18
cm 104044
ry 300
rp 94
rr 67
ay -300
ap 3000
ar 422
chp 0
chr -20
chy 0
bs 1426
m1 1824
m2 1226
gy -1251
gp 1477
gr -233
y -263
p -142
r 51
cm 105302
ry 300
rp 100
rr 6
ay -300
ap 3000
ar -454
chp 0
chr -21
chy 0
bs 1000
m1 1400
m2 1000
gy -134
gp 503
gr 169
y -221
p -187
r 10
cm 106550
ry 300
rp 100
rr 26
ay -300
ap 3000
ar 950
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -904
gp -139
gr 113
y -210
p -201
r 4
cm 107830
ry 300
rp 100
rr 15
ay -300
ap 3000
ar 1130
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -305
gp -684
gr 1573
y -612
p -192
r 6
cm 109087
ry 300
rp 95
rr -42
ay -300
ap 3000
ar 329
chp 0
chr 0
chy 0
bs 1000
m1 1398
m2 1000
gy 209
gp 117
gr 1325
y -674
p -193
r 5
cm 110365
ry 300
rp 100
rr 29
ay -300
ap 3000
ar 885
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -947
gp 279
gr 408
y -625
p -190
r 14
cm 111625
ry 300
rp 100
rr 31
ay -300
ap 3000
ar 680
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -234
gp -216
gr -54
y -611
p -198
r 6
cm 112885
ry 300
rp 100
rr 40
ay -300
ap 3000
ar 1310
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 150
gp -107
gr -110
y -616
p -190
r 12
cm 114143
ry 300
rp 94
rr 35
ay -300
ap 3000
ar 905
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -35
gp -34
gr -1099
y -611
p -198
r 7
cm 115394
ry 300
rp 100
rr 54
ay -300
ap 3000
ar 1445
chp 0
chr 0
chy 0
bs 1000
m1 1397
m2 1000
gy -152
gp -592
gr -681
y -590
p -199
r 3
cm 116680
ry 300
rp 93
rr 58
ay -300
ap 3000
ar 1400
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 492
gp -564
gr 83
y -599
p -192
r 9
cm 117938
ry 300
rp 100
rr 54
ay -300
ap 3000
ar 1985
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 129
gp 275
gr 851
y -601
p -194
r 4
cm 119221
ry 300
rp 100
rr 27
ay -300
ap 3000
ar 1310
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -81
gp 42
gr 81
y -612
p -191
r 9
cm 120459
ry 300
rp 100
rr 44
ay -300
ap 3000
ar 1085
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 109
gp 113
gr -227
y -614
p -188
r 13
cm 121738
ry 300
rp 100
rr 38
ay -300
ap 3000
ar 1175
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -308
gp -207
gr 157
y -607
p -196
r 4
cm 122976
ry 300
rp 99
rr 31
ay -300
ap 3000
ar 1040
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 4
gp -9
gr 48
y -614
p -190
r 11
cm 124264
ry 300
rp 100
rr 37
ay -300
ap 3000
ar 1040
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 61
gp 34
gr 29
y -614
p -190
r 11
cm 125500
ry 300
rp 100
rr 35
ay -300
ap 3000
ar 995
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -232
gp -262
gr 178
y -613
p -190
r 11
cm 126781
ry 300
rp 100
rr 34
ay -300
ap 3000
ar 1040
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 0
gp 3
gr 22
y -613
p -190
r 11
cm 128019
ry 300
rp 100
rr 34
ay -300
ap 3000
ar 995
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy -82
gp 29
gr 48
y -613
p -189
r 11
cm 129297
ry 300
rp 100
rr 7
ay -300
ap 3000
ar 860
chp 0
chr 0
chy 0
bs 1000
m1 1400
m2 1000
gy 549
gp 360
gr -559
y -624
p -185
r 20
cm 130548
ry 300
rp 76
rr 62
ay -300
ap 3000
ar 770
chp 0
chr 0
chy 0
bs 1000
m1 1384
m2 1000
gy 209
gp -658
gr 130
y -624
p -187
r 18
cm 131827
ry 300
rp 100
rr 24
ay -300
ap 3000
ar 498
chp 0
chr 0
chy 0
bs 1000
m1 1376
m2 1000
gy 478
gp -59
gr -230
y -560
p -171
r 28
cm 133089
ry 300
rp 100
rr 41
ay -300
ap 3000
ar 500
chp 0
chr 0
chy 0
bs 1000
m1 1379
m2 1000
gy 928
gp 156
gr 107
y -577
p -175
r 21
cm 134354
ry 300
rp 100
rr 47
ay -300
ap 3000
ar 220
chp 0
chr 0
chy 0
bs 1000
m1 1385
m2 1000
gy -37
gp 820
gr 134
y -511
p -183
r 10
cm 135616
ry 300
rp 100
rr 34
ay -300
ap 3000
ar 348
chp 0
chr 0
chy 0
bs 1000
m1 1371
m2 1000
gy -424
gp 365
gr -917
y -380
p -173
r 4
cm 136872
ry 300
rp 100
rr -1
ay -274
ap 3000
ar -53
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1358
gy 315
gp 33
gr -326
y 372
p -186
r 14
cm 138139
ry -300
rp 94
rr 6
ay 300
ap 3000
ar -304
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1294
gy 1033
gp 90
gr -54
y 174
p -170
r 35
cm 139370
ry -300
rp 100
rr 90
ay 300
ap 3000
ar 2120
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1307
gy 894
gp -89
gr 608
y 231
p -165
r 31
cm 140626
ry -300
rp 100
rr -7
ay 300
ap 3000
ar 995
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1270
gy 315
gp 780
gr 1219
y 178
p -129
r 0
cm 141847
ry -300
rp 100
rr -96
ay 300
ap 3000
ar -2930
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1249
gy 492
gp 962
gr 302
y 133
p -164
r -1
cm 143106
ry -300
rp 100
rr -9
ay 300
ap 3000
ar -770
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1275
gy 18
gp -205
gr 990
y 88
p -171
r -5
##########yaw_average^prec : 1
throttle_min^max : 1600
y_a_c^cur : 300
y_a_kp^max : 10.0
a_i_c^max : 1000
gyro^cur : 0.3
ch_throttle^cur : 0.9
y_a_i_c^cur : 0
yaw_effect^max : 50
roll_effect^cur : 50
y_a_kp^prec : 1
ch_angle^max : 1.0
y_r_c^cur : 0
ch_angle^min : 0.0
a_ki^cur : 0.4
y_r_kp^cur : 0
ar_m^max : 150
a_i_c^cur : 500
r_ki^max : 0.0010
pitch_effect^max : 50
throttle_max^min : 1600
yaw_average^cur : 0.7
gyro^max : 1.0
a_i_c^min : 0
a_c^max : 4000
y_r_kd^cur : 0
ch_angle^cur : 0.1
r_i_c^max : 50
a_kp^max : 100
r_c^cur : 100
r_kp^min : 0.000
r_kd^min : 0
ch_throttle^min : 0.0
ar_m^cur : 50
r_kd^prec : 0
r_kd^cur : 0
r_ki^prec : 4
a_ki^min : 0.0
y_a_kp^min : 0.0
a_kp^min : 0
y_a_kd^cur : 0
yaw_average^min : 0.0
r_i_c^cur : 10
y_a_kp^cur : 4.1
yaw_average^max : 1.0
throttle_max^max : 1800
throttle_min^min : 1400
r_c^max : 100
r_kp^prec : 3
throttle_max^cur : 1700
pitch_effect^cur : 50
r_kp^max : 0.100
ch_throttle^prec : 1
y_r_i_c^cur : 0
y_a_ki^cur : 0
a_kd^cur : 0
ch_throttle^max : 1.0
a_ki^max : 5.0
r_kp^cur : 0.035
gyro^min : 0.0
gyro^prec : 1
ch_angle^prec : 1
r_kd^max : 0
y_a_c^max : 300
yaw_effect^cur : 50
y_r_ki^cur : 0
a_kp^cur : 45
r_ki^cur : 0.0000
throttle_min^cur : 1400
a_ki^prec : 1
roll_effect^min : 0
pitch_effect^min : 0
a_c^cur : 3000
roll_effect^max : 50
r_ki^min : 0.0000
