1024
FIFO overflow!
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 39442
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 40816
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 42186
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 43555
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 44916
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 46282
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1329
m2 1331
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 47661
ry -1
rp 0
rr 0
ay 1
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 1
gp 1
gr 1
y 729
p 0
r 0
cm 49041
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 50418
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 51799
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 53177
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 54564
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 55943
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 57363
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 58737
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 60118
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 61498
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 62874
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 64253
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 65625
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 67001
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 68379
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 69760
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 71127
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 72495
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 73867
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 75241
ry -4
rp 0
rr 0
ay 4
ap 0
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1326
m2 1334
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 76550
ry -4
rp 0
rr -26
ay 50
ap 0
ar -726
chp 0
chr -17
chy 91
bs 1330
m1 1280
m2 1353
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 77753
ry -50
rp 0
rr -27
ay 50
ap 0
ar -799
chp 0
chr -17
chy 91
bs 1330
m1 1280
m2 1353
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 78922
ry -50
rp 0
rr -28
ay 50
ap 0
ar -785
chp 0
chr -17
chy 91
bs 1330
m1 1280
m2 1353
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 80116
ry -4
rp 0
rr -27
ay 4
ap 0
ar -799
chp 0
chr -17
chy -39
bs 1330
m1 1380
m2 1253
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 81330
ry 50
rp 0
rr -27
ay -50
ap 0
ar -785
chp 0
chr -17
chy -91
bs 1330
m1 1380
m2 1252
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 82465
ry 50
rp 0
rr -27
ay -50
ap 0
ar -785
chp 0
chr -17
chy -91
bs 1330
m1 1380
m2 1253
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 83686
ry -4
rp 0
rr -27
ay 4
ap 0
ar -771
chp 0
chr -17
chy 0
bs 1330
m1 1326
m2 1306
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 84832
ry -4
rp 0
rr -27
ay 4
ap 0
ar -771
chp 0
chr -17
chy 0
bs 1330
m1 1326
m2 1307
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 86053
ry -4
rp 0
rr -27
ay 4
ap 0
ar -785
chp 0
chr -17
chy 0
bs 1330
m1 1326
m2 1306
gy 0
gp 0
gr 2
y 729
p 0
r 0
cm 87201
ry -4
rp 0
rr -28
ay 4
ap 0
ar -771
chp 0
chr -17
chy 0
bs 1330
m1 1326
m2 1307
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 88419
ry -4
rp 0
rr -27
ay 4
ap 0
ar -778
chp 0
chr -17
chy 0
bs 1330
m1 1326
m2 1307
gy 1
gp 0
gr 2
y 729
p 0
r 0
cm 89581
ry -4
rp 0
rr -27
ay 4
ap 0
ar -805
chp 0
chr -17
chy 0
bs 1330
m1 1326
m2 1307
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 90776
ry -4
rp 0
rr -25
ay 4
ap 0
ar -499
chp 0
chr -8
chy 2
bs 1330
m1 1326
m2 1321
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 91968
ry -4
rp 0
rr -12
ay 4
ap 0
ar -379
chp 0
chr -8
chy 0
bs 1330
m1 1326
m2 1322
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 93144
ry -4
rp 0
rr -28
ay 4
ap 0
ar -817
chp 0
chr -18
chy 0
bs 1330
m1 1326
m2 1306
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 94367
ry -4
rp 0
rr -28
ay 4
ap 0
ar -846
chp 0
chr -18
chy 0
bs 1330
m1 1326
m2 1305
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 95524
ry -4
rp 0
rr -29
ay 4
ap 0
ar -846
chp 0
chr -18
chy 0
bs 1330
m1 1326
m2 1305
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 96763
ry -4
rp 0
rr -29
ay 4
ap 0
ar -824
chp 0
chr -18
chy 0
bs 1330
m1 1326
m2 1305
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 97912
ry -4
rp 0
rr -33
ay 4
ap 0
ar -940
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1303
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 99131
ry -8
rp 0
rr -32
ay 4
ap 0
ar -932
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1301
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 100289
ry -4
rp 0
rr -31
ay 4
ap 0
ar -940
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1303
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 101487
ry -4
rp 0
rr -31
ay 4
ap 0
ar -908
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1302
gy 0
gp 1
gr 2
y 729
p 0
r 0
cm 102676
ry -4
rp 0
rr -31
ay 4
ap 0
ar -940
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1302
gy 0
gp 0
gr 1
y 729
p 0
r 0
cm 103846
ry -4
rp 0
rr -32
ay 4
ap 0
ar -908
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1303
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 105044
ry -4
rp 0
rr -32
ay 4
ap 0
ar -940
chp 0
chr -20
chy 0
bs 1330
m1 1326
m2 1302
gy 0
gp 1
gr 1
y 729
p 0
r 0
cm 106193
ry -4
rp 0
rr -32
ay 4
ap 0
ar -932
chp 0
chr -20
chy 0
bs 1406
m1 1402
m2 1361
gy 31
gp -185
gr -251
y 728
p -5
r 6
cm 107420
ry 4
rp 15
rr -40
ay -4
ap 705
ar -1130
chp 0
chr -11
chy 0
bs 1405
m1 1428
m2 1387
gy -10
gp -7
gr 11
y 727
p -3
r 5
cm 108620
ry -4
rp 27
rr 0
ay 0
ap 770
ar 130
chp -1
chr 0
chy 0
bs 1438
m1 1457
m2 1446
gy 12
gp 28
gr 20
y 728
p 0
r 1
cm 109881
ry 0
rp 9
rr 1
ay 0
ap -114
ar -41
chp 15
chr -1
chy 0
bs 1474
m1 1510
m2 1438
gy -193
gp 42
gr -768
y 732
p -19
r 6
cm 111085
ry 0
rp -24
rr 25
ay -32
ap 288
ar 950
chp -5
chr -1
chy 0
bs 1494
m1 1516
m2 1508
gy 268
gp -46
gr 42
y 713
p 0
r 0
cm 112356
ry 50
rp 23
rr 21
ay -50
ap 545
ar 390
chp 1
chr -14
chy 0
bs 1502
m1 1580
m2 1487
gy -478
gp -87
gr 342
y 734
p -12
r 10
cm 113564
ry 8
rp 30
rr 10
ay -48
ap 815
ar 328
chp 9
chr -5
chy 0
bs 1510
m1 1608
m2 1482
gy 632
gp 13
gr 207
y 653
p -27
r 14
cm 114836
ry 50
rp 19
rr 9
ay -50
ap 725
ar 495
chp 4
chr -9
chy 0
bs 1519
m1 1589
m2 1483
gy -836
gp 318
gr -97
y 683
p -4
r 15
cm 116052
ry 28
rp -8
rr 15
ay 50
ap 5
ar 500
chp 2
chr -9
chy 0
bs 1520
m1 1531
m2 1528
gy 706
gp -36
gr -134
y 685
p -5
r 7
cm 117310
ry 50
rp 32
rr 6
ay -50
ap 905
ar 102
chp 4
chr -9
chy 0
bs 1501
m1 1518
m2 1516
gy -173
gp -200
gr -63
y 743
p -13
r 10
cm 118529
ry 16
rp 28
rr 9
ay -50
ap 905
ar 334
chp 0
chr -9
chy 0
bs 1501
m1 1580
m2 1462
gy -562
gp 98
gr 141
y 738
p -7
r 7
cm 119769
ry -12
rp 27
rr 3
ay -36
ap 545
ar 23
chp 0
chr -9
chy 0
bs 1509
m1 1547
m2 1487
gy 9
gp -260
gr -52
y 722
p -13
r 9
cm 120996
ry 36
rp 35
rr 9
ay -20
ap 950
ar 141
chp 0
chr -9
chy 0
bs 1519
m1 1544
m2 1523
gy 154
gp 106
gr -98
y 723
p -5
r 6
cm 122216
ry 28
rp 32
rr 13
ay -32
ap 371
ar 432
chp 18
chr -1
chy 0
bs 1519
m1 1561
m2 1512
gy 12
gp -276
gr -78
y 724
p -23
r 3
cm 123468
ry 4
rp 26
rr 17
ay 0
ap 500
ar 680
chp 23
chr 0
chy 0
bs 1508
m1 1541
m2 1531
gy 332
gp 417
gr 28
y 711
p -8
r 8
cm 124685
ry 50
rp -2
rr 19
ay -50
ap 63
ar 635
chp 8
chr 0
chy 0
bs 1510
m1 1563
m2 1484
gy -386
gp 67
gr -142
y 722
p -9
r 7
cm 125950
ry 4
rp 15
rr 24
ay -16
ap 410
ar 635
chp 8
chr 0
chy 0
bs 1502
m1 1547
m2 1498
gy -28
gp 88
gr 114
y 722
p -7
r 4
cm 127154
ry 50
rp 7
rr 14
ay -50
ap 379
ar 635
chp 8
chr 0
chy 0
bs 1509
m1 1575
m2 1474
gy 526
gp -22
gr 142
y 655
p -10
r -1
cm 128430
ry 50
rp 16
rr 6
ay -50
ap 545
ar 333
chp 12
chr 0
chy 0
bs 1520
m1 1587
m2 1484
gy 187
gp -81
gr -38
y 558
p -15
r 10
cm 129637
ry 50
rp 13
rr 7
ay -50
ap 450
ar 625
chp 8
chr -15
chy 0
bs 1529
m1 1571
m2 1600
gy -854
gp 893
gr -128
y 784
p -9
r 31
cm 130917
ry -50
rp 27
rr 30
ay -24
ap -17
ar 453
chp 17
chr -11
chy 0
bs 1527
m1 1605
m2 1468
gy 1012
gp -29
gr -18
y 610
p -21
r 4
cm 132126
ry 50
rp 37
rr -14
ay -50
ap 770
ar -192
chp 14
chr -8
chy 0
bs 1510
m1 1585
m2 1455
gy -235
gp 439
gr -161
y 591
p 2
r 11
cm 133398
ry 50
rp 13
rr 8
ay -50
ap 241
ar 355
chp 0
chr -8
chy 0
bs 1502
m1 1558
m2 1472
gy -668
gp 97
gr 78
y 700
p -1
r 9
cm 134602
ry 20
rp 12
rr 22
ay 28
ap 655
ar 635
chp 0
chr -6
chy 0
bs 1507
m1 1581
m2 1471
gy -45
gp -68
gr 147
y 710
p -7
r 2
cm 135861
ry 12
rp 29
rr 12
ay 20
ap 950
ar 275
chp 0
chr -4
chy 0
bs 1509
m1 1578
m2 1483
gy -88
gp 47
gr 121
y 722
p -9
r 3
cm 137071
ry -4
rp 31
rr 5
ay 20
ap 950
ar 184
chp 0
chr -4
chy 0
bs 1518
m1 1535
m2 1530
gy 109
gp 113
gr -88
y 727
p -11
r -1
cm 138313
ry 16
rp 11
rr 3
ay -36
ap 635
ar 77
chp 0
chr 0
chy 0
bs 1519
m1 1591
m2 1485
gy -12
gp -71
gr 238
y 712
p -4
r 1
cm 139539
ry 50
rp 14
rr 19
ay -50
ap 464
ar 680
chp 20
chr 0
chy 0
bs 1520
m1 1584
m2 1494
gy 1380
gp -267
gr 110
y 564
p -19
r 6
cm 140777
ry 50
rp 22
rr 13
ay -50
ap 725
ar 500
chp 13
chr 0
chy 0
bs 1519
m1 1582
m2 1501
gy -1128
gp 139
gr -427
y 629
p -10
r 12
cm 142017
ry 50
rp 7
rr 43
ay -50
ap 293
ar 1220
chp 10
chr 0
chy 0
bs 1507
m1 1501
m2 1552
gy 170
gp -100
gr 183
y 725
p -7
r 7
cm 143238
ry 50
rp 16
rr 30
ay -50
ap 524
ar 860
chp 8
chr 0
chy 0
bs 1508
m1 1553
m2 1505
gy -8
gp -95
gr -31
y 722
p -9
r -2
cm 144494
ry 24
rp 0
rr 5
ay -4
ap 998
ar 499
chp 0
chr 0
chy 0
bs 1502
m1 1468
m2 1544
gy 9
gp -5
gr -1
y 739
p -4
r -1
cm 145684
ry -44
rp 6
rr -29
ay 44
ap 136
ar -862
chp 0
chr -18
chy 0
bs 1502
m1 1462
m2 1516
gy 7
gp 3
gr 1
y 739
p -2
r -1
cm 146940
ry -44
rp 6
rr -8
ay 44
ap 250
ar -271
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1033
gy 0
gp 1
gr 1
y 739
p -2
r -1
cm 148160
ry -44
rp 19
rr -15
ay 44
ap 590
ar -464
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1026
gy 0
gp 0
gr 1
y 739
p -2
r -1
cm 149422
ry -44
rp 20
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 1
gr 1
y 739
p -1
r -1
cm 150646
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 1
gr 1
y 739
p -1
r -1
cm 151916
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 1
gr 1
y 739
p -1
r -1
cm 153138
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 0
gr 1
y 739
p -1
r -1
cm 154395
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 0
gr 1
y 739
p -1
r -1
cm 155613
ry -48
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 0
gr 1
y 739
p -1
r -1
cm 156880
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 0
gr 1
y 739
p -1
r -1
cm 158108
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1025
gy 0
gp 1
gr 2
y 739
p -1
r -1
cm 159368
ry -44
rp 19
rr -19
ay 44
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1021
gy 0
gp 1
gr 1
y 738
p -1
r -1
cm 160601
ry -40
rp 19
rr -19
ay 40
ap 53
ar -53
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1037
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 161855
ry -40
rp 7
rr -7
ay 40
ap 233
ar -233
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1030
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 163094
ry -40
rp 13
rr -13
ay 40
ap 426
ar -426
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1023
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 164332
ry -40
rp 19
rr -19
ay 40
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1021
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 165593
ry -40
rp 19
rr -19
ay 40
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1021
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 166823
ry -40
rp 19
rr -19
ay 40
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1021
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 168088
ry -40
rp 19
rr -19
ay 40
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1021
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 169312
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 170566
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 171786
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 1
gr 1
y 738
p -1
r -1
cm 173054
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 174274
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 175545
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 176775
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 178049
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 179270
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 180527
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 1
gr 1
y 738
p -1
r -1
cm 181757
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 183013
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 1
gr 1
y 738
p -1
r -1
cm 184253
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 185494
ry -50
rp 19
rr -19
ay 50
ap 545
ar -545
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1031
gy 0
gp 0
gr 2
y 738
p -1
r -1
cm 186724
ry -50
rp 1
rr -30
ay 50
ap 46
ar -978
chp 0
chr -20
chy 0
bs 1000
m1 1000
m2 1017
gy 0
gp 0
gr 1
y 738
p -1
r -1
cm 187910
ry -50
rp 5
rr -54
ay 50
ap 244
ar -1310
chp 0
chr -20
chy 0
bs 1400
m1 1402
m2 1450
gy 9
gp 100
gr 71
y 735
p -14
r 14
cm 189161
ry -40
rp 33
rr 5
ay 10
ap 1130
ar 195
chp -13
chr -4
chy 0
bs 1421
m1 1443
m2 1438
gy 20
gp 16
gr -6
y 729
p 1
r 4
cm 190370
ry 0
rp 23
rr 17
ay -10
ap 445
ar 577
chp -1
chr 0
chy 0
bs 1474
m1 1514
m2 1484
gy 0
gp -37
gr 218
y 726
p -9
r 0
cm 191636
ry 10
rp 26
rr 16
ay 10
ap 905
ar 545
chp 0
chr 0
chy 0
bs 1492
m1 1508
m2 1520
gy 11
gp -375
gr -51
y 728
p -10
r 4
cm 192836
ry 10
rp 25
rr 26
ay 0
ap 635
ar 725
chp 0
chr -1
chy 0
bs 1510
m1 1538
m2 1535
gy -83
gp 284
gr 152
y 727
p 0
r 8
cm 194112
ry 10
rp 28
rr 12
ay -10
ap 725
ar 773
chp -1
chr 0
chy 0
bs 1509
m1 1582
m2 1481
gy 32
gp 53
gr 137
y 726
p -5
r 0
cm 195316
ry 10
rp 38
rr 16
ay -40
ap 950
ar 770
chp -1
chr 6
chy 0
bs 1520
m1 1591
m2 1499
gy -26
gp 0
gr 120
y 708
p -1
r -1
cm 196591
ry 50
rp 28
rr 16
ay -50
ap 725
ar 635
chp 0
chr 6
chy 0
bs 1511
m1 1585
m2 1489
gy 513
gp 139
gr -100
y 667
p 0
r 4
cm 197798
ry 50
rp 7
rr 21
ay -50
ap 505
ar 635
chp 0
chr 0
chy 0
bs 1511
m1 1586
m2 1489
gy -597
gp -138
gr -85
y 713
p -12
r 7
cm 199061
ry -50
rp 41
rr 16
ay 50
ap 1265
ar 545
chp 0
chr 0
