1024
FIFO overflow!
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 5
gr 8
y 736
p -2
r 5
cm 35495
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 36995
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 38494
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 39994
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 41499
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 43000
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 1
gp 5
gr 8
y 736
p -2
r 5
cm 44500
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 46000
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 47504
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 49004
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 50511
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 5
gr 8
y 736
p -2
r 5
cm 52013
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 5
gr 8
y 736
p -2
r 5
cm 53514
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 55012
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 56516
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 58016
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 8
y 736
p -2
r 5
cm 59518
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1336
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 61024
ry 1
rp 2
rr 7
ay 1
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1337
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 62541
ry 1
rp 3
rr 8
ay 1
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1337
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 64044
ry 1
rp 3
rr 8
ay 1
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1337
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 65543
ry 1
rp 3
rr 8
ay 1
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1336
gy 0
gp 5
gr 8
y 736
p -2
r 5
cm 67049
ry 2
rp 3
rr 8
ay 3
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1336
m2 1335
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 68557
ry 3
rp 3
rr 8
ay 3
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1336
m2 1335
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 70067
ry 3
rp 3
rr 8
ay 3
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 1
gp 4
gr 9
y 736
p -2
r 5
cm 71576
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 73084
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 8
y 736
p -2
r 5
cm 74596
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 76110
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 1
gp 4
gr 9
y 736
p -2
r 5
cm 77624
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 79133
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 80642
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 82149
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 83658
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 85167
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 86675
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 4
gr 9
y 736
p -2
r 5
cm 88184
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 4
gr 10
y 736
p -2
r 5
cm 89695
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 9
y 736
p -2
r 5
cm 91204
ry 4
rp 3
rr 8
ay 4
ap 100
ar 252
chp 0
chr 0
chy 0
bs 1330
m1 1337
m2 1334
gy 0
gp 5
gr 10
y 736
p -2
r 5
cm 92712
ry 4
rp 3
rr 8
ay 4
ap 101
ar -558
chp 0
chr -18
chy 0
bs 1400
m1 1421
m2 1389
gy 48
gp -102
gr -50
y 734
p -11
r 15
cm 94106
ry -4
rp 21
rr -2
ay 0
ap 604
ar -100
chp -2
chr -18
chy 0
bs 1400
m1 1426
m2 1402
gy 38
gp 103
gr 46
y 735
p -8
r 12
cm 95398
ry 0
rp 26
rr 4
ay 0
ap 705
ar 352
chp -6
chr -5
chy 0
bs 1400
m1 1423
m2 1408
gy -15
gp -53
gr -70
y 735
p -9
r 11
cm 96757
ry 0
rp 27
rr 9
ay 0
ap 460
ar 256
chp 0
chr -7
chy 0
bs 1400
m1 1415
m2 1395
gy 25
gp -23
gr -17
y 734
p -10
r 14
cm 98075
ry -4
rp 16
rr -7
ay -4
ap 457
ar -254
chp 0
chr -18
chy 0
bs 1400
m1 1415
m2 1400
gy -26
gp 78
gr 44
y 734
p -9
r 13
cm 99426
ry -4
rp 16
rr -11
ay -4
ap 512
ar -256
chp 0
chr -18
chy 0
bs 1400
m1 1413
m2 1395
gy -30
gp 1
gr 9
y 734
p -10
r 13
cm 100753
ry -4
rp 15
rr -9
ay -4
ap 471
ar -262
chp 0
chr -18
chy 0
bs 1400
m1 1410
m2 1393
gy -14
gp 50
gr 24
y 734
p -9
r 13
cm 102085
ry -4
rp 16
rr -8
ay -4
ap 453
ar -252
chp 0
chr -18
chy 0
bs 1400
m1 1416
m2 1399
gy -21
gp 105
gr 144
y 733
p -10
r 14
cm 103424
ry -4
rp 15
rr -8
ay -4
ap 504
ar -201
chp 0
chr -18
chy 0
bs 1400
m1 1416
m2 1398
gy 20
gp -5
gr -6
y 734
p -11
r 15
cm 104750
ry -8
rp 17
rr -4
ay -8
ap 554
ar -151
chp 0
chr -18
chy 0
bs 1400
m1 1412
m2 1405
gy -5
gp -9
gr 19
y 733
p -12
r 17
cm 106108
ry -4
rp 21
rr -1
ay -4
ap 681
ar -52
chp 0
chr -18
chy 0
bs 1400
m1 1414
m2 1406
gy -27
gp -101
gr -93
y 733
p -16
r 21
cm 107411
ry -8
rp 25
rr 0
ay -8
ap 716
ar 51
chp 0
chr -18
chy 0
bs 1400
m1 1422
m2 1415
gy -36
gp 25
gr -23
y 734
p -17
r 21
cm 108778
ry 20
rp 24
rr -2
ay 12
ap 756
ar 50
chp 0
chr -20
chy 4
bs 1400
m1 1442
m2 1379
gy -9
gp -17
gr -59
y 734
p -15
r 19
cm 110068
ry -4
rp 27
rr -4
ay -4
ap 756
ar -50
chp 0
chr -20
chy 0
bs 1400
m1 1421
m2 1420
gy -50
gp 0
gr -20
y 734
p -15
r 19
cm 111438
ry -4
rp 25
rr 5
ay -4
ap 705
ar 50
chp 0
chr -14
chy 0
bs 1400
m1 1421
m2 1413
gy -3
gp 45
gr 63
y 735
p -14
r 17
cm 112728
ry -4
rp 35
rr 24
ay -4
ap 1000
ar 705
chp -14
chr 0
chy 0
bs 1400
m1 1427
m2 1433
gy 11
gp -60
gr 27
y 733
p -11
r 12
cm 114104
ry -8
rp 36
rr 32
ay -8
ap 1000
ar 1000
chp -22
chr -3
chy 0
bs 1400
m1 1411
m2 1404
gy -61
gp -114
gr -155
y 733
p -16
r 20
cm 115395
ry -8
rp 27
rr 1
ay -8
ap 756
ar 0
chp 0
chr -18
chy 0
bs 1400
m1 1411
m2 1412
gy -10
gp 34
gr -24
y 732
p -15
r 18
cm 116750
ry -8
rp 26
rr 0
ay -12
ap 705
ar 0
chp 0
chr -18
chy 0
bs 1400
m1 1418
m2 1407
gy 6
gp 38
gr 17
y 732
p -16
r 19
cm 118043
ry -12
rp 29
rr -1
ay -8
ap 890
ar 0
chp 0
chr -21
chy 0
bs 1400
m1 1417
m2 1418
gy 6
gp 21
gr 30
y 732
p -16
r 21
cm 119390
ry -12
rp 29
rr 6
ay -12
ap 856
ar 252
chp 0
chr -18
chy 0
bs 1400
m1 1418
m2 1423
gy 22
gp -1
gr 62
y 732
p -17
r 23
cm 120720
ry 24
rp 40
rr 63
ay 120
ap 1000
ar 1000
chp -17
chr 4
chy 0
bs 1500
m1 1651
m2 1480
gy -4359
gp 611
gr 309
y 1246
p -43
r -17
cm 122087
ry 120
rp 19
rr 100
ay 120
ap 1000
ar 1000
chp -35
chr -17
chy 0
bs 1510
m1 1644
m2 1490
gy -90
gp -2801
gr 2374
y 1129
p -59
r -66
cm 123417
ry 120
rp 22
rr -79
ay 120
ap -1000
ar 988
chp 0
chr -18
chy 0
bs 1510
m1 1641
m2 1378
gy -22
gp 82
gr 163
y 1145
p -3
r 2
cm 124736
ry 120
rp 4
rr -28
ay 120
ap 153
ar -819
chp 0
chr -18
chy 0
bs 1510
m1 1635
m2 1362
gy 0
gp 5
gr 7
y 1145
p -3
r 1
cm 126077
ry 120
rp 5
rr -30
ay 120
ap 154
ar -877
chp 0
chr -18
chy 0
bs 1510
m1 1635
m2 1360
gy 0
gp 6
gr 8
y 1145
p -4
r 1
cm 127382
ry 120
rp 6
rr -30
ay 120
ap 201
ar -856
chp 0
chr -18
chy 0
bs 1510
m1 1636
m2 1360
gy 0
gp 4
gr 8
y 1145
p -4
r 1
cm 128740
ry 120
rp 7
rr -31
ay 120
ap 203
ar -863
chp 0
chr -18
chy 0
bs 1510
m1 1636
m2 1360
gy 78
gp -28
gr 8
y 1145
p -3
r 3
cm 130023
ry 120
rp 9
rr -32
ay 120
ap 151
ar -856
chp 0
chr -18
chy 0
bs 1510
m1 1635
m2 1358
gy -27
gp -11
gr -20
y 1141
p -4
r 0
cm 131401
ry 120
rp 7
rr -28
ay 120
ap 201
ar -856
chp 0
chr -18
chy 0
bs 1510
m1 1636
m2 1357
gy -282
gp -52
gr 127
y 1147
p 0
r 6
cm 132681
ry 120
rp 0
rr -20
ay 120
ap -1000
ar -609
chp 0
chr -18
chy 0
bs 1510
m1 1621
m2 1387
gy 814
gp -573
gr -656
y 1476
p 166
r -9
cm 134060
ry 120
rp -32
rr -29
ay 120
ap -1000
ar -1000
chp 0
chr -18
chy 0
bs 1510
m1 1672
m2 1367
gy 97
gp 702
gr -7
y 1556
p 3
r -5
cm 135347
ry 120
rp -3
rr -33
ay 120
ap -100
ar -1000
chp 0
chr -18
chy 0
bs 1510
m1 1629
m2 1347
gy -530
gp 168
gr -285
y 1538
p -10
r 1
cm 136717
ry 120
rp 4
rr -34
ay 120
ap 102
ar -972
chp 0
chr -18
chy 0
bs 1510
m1 1632
m2 1357
gy 1
gp 20
gr 15
y 1538
p -2
r -1
cm 138014
ry 120
rp 5
rr -33
ay 120
ap 156
ar -988
chp 0
chr -18
chy 0
bs 1510
m1 1635
m2 1357
gy 0
gp 4
gr 9
y 1538
p -3
r -1
cm 139373
ry 120
rp 5
rr -33
ay 120
ap 151
ar -957
chp 0
chr -18
chy 0
bs 1510
m1 1635
m2 1357
gy 0
gp 5
gr 9
y 1538
p -3
r -1
cm 140675
ry 120
rp 5
rr -35
ay 120
ap 152
ar -1000
chp 0
chr -20
chy 0
bs 1510
m1 1635
m2 1355
gy 0
gp 4
gr 9
y 1538
p -3
r -1
cm 142014
ry 120
rp 5
rr -35
ay 120
ap 151
ar -1000
chp 0
chr -20
chy 0
bs 1510
m1 1635
m2 1355
gy 0
gp 5
gr 9
y 1538
p -3
r -1
cm 143332
ry 120
rp 5
rr -35
ay 120
ap 157
ar -1000
chp 0
chr -20
chy 0
bs 1500
m1 1627
m2 1345
gy -149
gp -44
gr -183
y 1553
p -9
r 25
cm 144679
ry 120
rp 26
rr 27
ay 120
ap 1000
ar 1000
chp 0
chr 5
chy 0
bs 1500
m1 1662
m2 1446
gy -4072
gp 224
gr -314
y 1327
p -36
r 1
cm 146029
ry 120
rp 24
rr 54
ay 120
ap 1000
ar 361
chp -2
chr -21
chy 0
bs 1512
m1 1647
m2 1473
gy -5272
gp 303
gr 57
y 1451
p -20
r 10
cm 147387
ry 120
rp 29
rr 35
ay 120
ap 1000
ar -1000
chp -1
chr -21
chy 0
bs 1512
m1 1661
m2 1388
gy -4926
gp 519
gr -1906
y 835
p -26
r 34
cm 148739
ry 120
rp 10
rr -3
ay 120
ap 1000
ar -321
chp -5
chr -20
chy 0
bs 1522
m1 1650
m2 1396
gy -3336
gp 894
gr -1692
y 1568
p -31
r 33
cm 150088
ry 120
rp 18
rr 36
ay 120
ap 1000
ar 219
chp -4
chr -23
chy 0
bs 1526
m1 1663
m2 1461
gy -3628
gp 426
gr -969
y 1495
p -39
r 25
cm 151456
ry 120
rp 21
rr 25
ay 120
ap 1000
ar -96
chp 0
chr -23
chy 0
bs 1526
m1 1655
m2 1447
gy -2901
gp 839
gr -933
y 1316
p -29
r 25
cm 152803
ry 120
rp 19
rr 59
ay 120
ap 1000
ar 391
chp 0
chr -23
chy 0
bs 1526
m1 1659
m2 1430
gy -2376
gp 396
gr -399
y 1010
p -12
r 27
cm 154174
ry 120
rp 14
rr 20
ay 120
ap 700
ar 565
chp 0
chr -23
chy 0
bs 1526
m1 1664
m2 1391
gy -998
gp 239
gr -1176
y 1285
p -7
r 51
cm 155522
ry 120
rp -8
rr 10
ay 120
ap 543
ar -57
chp -1
chr -23
chy 0
bs 1526
m1 1630
m2 1414
gy -1611
gp 298
gr -419
y 1554
p -3
r 31
cm 156901
ry 120
rp -20
rr 45
ay 120
ap 200
ar 1000
chp 0
chr -23
chy 0
bs 1526
m1 1573
m2 1506
gy -1384
gp 2498
gr -1447
y 1075
p 41
r -42
cm 158198
ry 120
rp -69
rr 2
ay 120
ap -1000
ar -1000
chp 0
chr -22
chy 0
bs 1526
m1 1642
m2 1373
gy 6
gp -36
gr 1
y 1079
p 3
r 3
cm 159569
ry 120
rp -3
rr -32
ay 120
ap -52
ar -936
chp 0
chr -22
chy 0
bs 1526
m1 1646
m2 1374
gy 0
gp 4
gr 8
y 1079
p 0
r 4
cm 160839
ry 120
rp 0
rr -30
ay 120
ap 50
ar -856
chp 0
chr 0
chy 0
bs 1503
m1 1626
m2 1398
gy 0
gp 4
gr 8
y 1079
p -2
r 5
cm 162207
ry 120
rp 10
rr 25
ay 120
ap 366
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1137
m2 1000
gy 0
gp 4
gr 8
y 1079
p -2
r 5
cm 163577
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 8
y 1079
p -2
r 5
cm 164964
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 8
y 1079
p -2
r 5
cm 166333
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 9
y 1079
p -2
r 5
cm 167720
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 9
y 1079
p -2
r 5
cm 169094
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 8
y 1079
p -2
r 5
cm 170479
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 9
y 1079
p -2
r 5
cm 171850
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 9
y 1079
p -3
r 5
cm 173237
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 8
y 1079
p -2
r 5
cm 174595
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 8
y 1078
p -2
r 5
cm 175975
ry 120
rp 20
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 0
gp 4
gr 8
y 1078
p -2
r 5
cm 177352
ry 120
rp 22
rr 25
ay 120
ap 650
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1142
m2 1000
gy 0
gp 3
gr 8
y 1078
p -3
r 5
cm 178733
ry 120
rp 20
rr 25
ay 120
ap 650
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1140
m2 1000
gy 1
gp 3
gr 8
y 1078
p -3
r 5
cm 180105
ry 120
rp 22
rr 25
ay 120
ap 600
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1139
m2 1000
gy 19
gp -26
gr 9
y 1076
p -3
r 6
cm 181499
ry 120
rp 22
rr 24
ay 120
ap 600
ar 800
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy 42
gp -25
gr -13
y 1077
p -3
r 5
cm 182868
ry 120
rp 21
rr 26
ay 120
ap 650
ar 750
chp 0
chr 0
chy 0
bs 1000
m1 1154
m2 1000
gy 345
gp 120
gr 342
y 1050
p -6
r -8
cm 184247
ry 120
rp 33
rr -10
ay 120
ap 750
ar -393
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy -1
gp 3
gr 6
y 1055
p -6
r -1
cm 185621
ry 120
rp 28
rr -17
ay 120
ap 800
ar -349
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy 0
gp 4
gr 8
y 1055
p -6
r 0
cm 186997
ry 120
rp 27
rr -13
ay 120
ap 800
ar -391
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy 0
gp 4
gr 8
y 1054
p -6
r 0
cm 188354
ry 120
rp 27
rr -13
ay 120
ap 800
ar -391
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy -2
gp 3
gr 19
y 1054
p -6
r 0
cm 189716
ry 120
rp 27
rr -14
ay 120
ap 800
ar -391
chp 0
chr 0
chy 0
bs 1000
m1 1148
m2 1000
gy 10
gp 9
gr 13
y 1055
p -6
r 0
cm 191084
ry 120
rp 28
rr -13
ay 120
ap 800
ar -379
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy 0
gp 4
gr 7
y 1054
p -6
r 0
cm 192450
ry 120
rp 27
rr -13
ay 120
ap 800
ar -379
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy 0
gp 4
gr 8
y 1053
p -6
r 0
cm 193810
ry 120
rp 30
rr -6
ay 120
ap 800
ar -219
chp 0
chr 0
chy 0
bs 1000
m1 1150
m2 1000
gy 12
gp -2
gr -5
y 1044
p -10
r 0
cm 195182
ry 120
rp 33
rr -39
ay 120
ap 1000
ar -1000
chp 0
chr 0
chy 0
bs 1000
m1 1116
m2 1000
gy 1015
gp -810
gr -983
y 704
p -15
r -16
cm 196556
ry -120
rp 7
rr -25
ay -120
ap 550
ar -700
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1096
gy -4
gp -31
gr -4
y 691
p -3
r -1
cm 197925
ry -120
rp 35
rr 7
ay -120
ap 800
ar 78
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1111
gy 104
gp 56
gr 125
y 681
p -3
r 0
cm 199299
ry -120
rp 17
rr -21
ay -120
ap 700
ar -236
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1103
gy 7
gp 4
gr 22
y 673
p -4
r -3
cm 200675
ry -120
rp 24
rr -24
ay -120
ap 700
ar -700
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1096
gy 3
gp 7
gr 3
y 673
p -4
r -3
cm 202043
ry -120
rp 24
rr -22
ay -120
ap 700
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1097
gy 0
gp 3
gr 7
y 672
p -4
r -3
cm 203404
ry -120
rp 24
rr -22
ay -120
ap 700
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 5
gr 10
y 672
p -4
r -3
cm 204772
ry -120
rp 24
rr -23
ay -120
ap 700
ar -700
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 6
gp 7
gr 0
y 672
p -4
r -3
cm 206143
ry -120
rp 24
rr -22
ay -120
ap 700
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1097
gy 0
gp 3
gr 9
y 671
p -4
r -4
cm 207517
ry -120
rp 24
rr -24
ay -120
ap 700
ar -700
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1095
gy 14
gp 9
gr 6
y 671
p -4
r -4
cm 208879
ry -120
rp 23
rr -24
ay -120
ap 650
ar -700
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1096
gy 9
gp 5
gr 4
y 671
p -3
r -3
cm 210256
ry -120
rp 22
rr -23
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1097
gy 0
gp 3
gr 10
y 671
p -3
r -3
cm 211616
ry -120
rp 22
rr -23
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1096
gy 0
gp 3
gr 9
y 671
p -3
r -4
cm 212996
ry -120
rp 22
rr -24
ay -120
ap 650
ar -700
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1094
gy -25
gp 3
gr 7
y 672
p -3
r -3
cm 214372
ry -120
rp 22
rr -23
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 3
gr 7
y 672
p -3
r -3
cm 215741
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 7
y 673
p -3
r -3
cm 217091
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
