1024
FIFO overflow!
p 0
r -1
cm 28257
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 29352
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 30441
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 31492
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 32612
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 33789
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 35066
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 0
gr 2
y -57
p 0
r -1
cm 36268
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 37526
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 38757
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 40003
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 2
gr 2
y -57
p 0
r -1
cm 41245
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 42482
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 43742
ry -1
rp 22
rr 6
ay -1
ap -1000
ar -300
chp 20
chr -5
chy 0
bs 1330
m1 1291
m2 1317
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 44986
ry -1
rp 40
rr 12
ay -1
ap -1000
ar -300
chp 20
chr -5
chy 0
bs 1330
m1 1291
m2 1317
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 46277
ry -1
rp 40
rr 12
ay -1
ap -1000
ar -300
chp 21
chr -5
chy 0
bs 1330
m1 1291
m2 1317
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 47505
ry -1
rp 40
rr 12
ay -1
ap -1000
ar -300
chp 21
chr -5
chy 0
bs 1330
m1 1291
m2 1317
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 48806
ry -1
rp 40
rr 12
ay -1
ap -1000
ar -300
chp 21
chr -5
chy 0
bs 1330
m1 1291
m2 1317
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 50034
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 51253
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 52520
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 53739
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 54991
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 56226
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 57479
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 58743
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 59966
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 61234
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 62449
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 63728
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 64931
ry -1
rp -39
rr 2
ay -1
ap 1000
ar -50
chp -21
chr 0
chy 0
bs 1330
m1 1370
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 66226
ry -1
rp -33
rr 2
ay -1
ap 50
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 67438
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 68723
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 69933
ry -1
rp 0
rr 40
ay -1
ap 0
ar -1000
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1289
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 71212
ry -1
rp 0
rr 40
ay -1
ap 0
ar -1000
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1289
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 72420
ry -1
rp 0
rr 40
ay -1
ap 0
ar -1000
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1289
gy 0
gp 1
gr 3
y -57
p 0
r -1
cm 73693
ry -1
rp 0
rr 40
ay -1
ap 0
ar -1000
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1289
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 74929
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 76186
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 77425
ry -1
rp 0
rr -39
ay -1
ap 0
ar 1000
chp 0
chr 21
chy 0
bs 1330
m1 1331
m2 1368
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 78685
ry -1
rp 0
rr -39
ay -1
ap 0
ar 1000
chp 0
chr 21
chy 0
bs 1330
m1 1331
m2 1368
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 79947
ry -1
rp 0
rr -39
ay -1
ap 0
ar 1000
chp 0
chr 21
chy 0
bs 1330
m1 1331
m2 1368
gy 0
gp 1
gr 3
y -57
p 0
r -1
cm 81196
ry -1
rp 0
rr -39
ay -1
ap 0
ar 1000
chp 0
chr 21
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -57
p 0
r -1
cm 82469
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 83692
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 84960
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 86177
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 87457
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 88674
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 89973
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 91193
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 92481
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 93703
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 94972
ry -2
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 96198
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 97467
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 98706
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 99954
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 101216
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 102450
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 103729
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 104949
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 106238
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 107457
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 108744
ry -2
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 109957
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 111251
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 112464
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 113761
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 114978
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 116262
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 117486
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 0
gr 2
y -58
p 0
r -1
cm 118759
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 119994
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 121264
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 122506
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 123754
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 125019
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 126252
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 127525
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 128756
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 130043
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 131262
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 2
gr 2
y -58
p 0
r -1
cm 132546
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 133762
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 135052
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 136267
ry -3
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 137558
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 138787
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 140064
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 141306
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 142572
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy -1
bs 1330
m1 1331
m2 1327
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 143834
ry -1
rp 0
rr 2
ay -1
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 145083
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 146340
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 147571
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 148839
ry -2
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 150068
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 151348
ry -3
rp 0
rr 2
ay -3
ap 0
ar -50
chp 0
chr 0
chy 1
bs 1330
m1 1333
m2 1325
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 152572
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 153853
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 155064
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 156350
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 157561
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 158839
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 160066
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 161335
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 2
gr 2
y -58
p 0
r -1
cm 162572
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 163824
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 165069
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 166308
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 167569
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 168799
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 170074
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 171288
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 172574
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 173791
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 175072
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 0
gr 2
y -58
p 0
r -1
cm 176289
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 177568
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 3
y -58
p 0
r -1
cm 178786
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 180060
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 181284
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 182553
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 1
gr 2
y -58
p 0
r -1
cm 183793
ry -2
rp 0
rr 2
ay -2
ap 0
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1332
m2 1326
gy 0
gp 0
gr 2
y -58
p 0
r -1
1024
FIFO overflow!
cm 16376
ry -1
rp 0
rr 1
ay -1
ap 0
ar -24
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1328
gy 0
gp 1
gr 2
y -55
p 0
r -1
cm 17437
ry -1
rp 0
rr 1
ay -1
ap 0
ar -24
chp 0
chr 0
chy 0
bs 1330
m1 1331
m2 1328
gy 0
gp 1
gr 2
y -55
p 0
r -1
cm 18555
ry -1
rp 0
rr 1
