1024
FIFO overflow!
gp 1
gr 2
y -60
p -1
r 3
cm 71205
ry -2
rp -1
rr -20
ay -2
ap 30
ar 328
chp 0
chr -9
chy 0
bs 1330
m1 1333
m2 1348
gy 0
gp 0
gr 2
y -60
p -1
r 3
cm 72481
ry -2
rp -1
rr -37
ay -2
ap 25
ar 600
chp -2
chr -21
chy 0
bs 1330
m1 1324
m2 1366
gy 0
gp 1
gr 2
y -60
p -1
r 3
cm 73729
ry -2
rp 8
rr -38
ay -2
ap -140
ar 616
chp -6
chr -21
chy 0
bs 1330
m1 1324
m2 1366
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 74972
ry -2
rp 6
rr -38
ay -2
ap -27
ar 616
chp -1
chr -21
chy 0
bs 1330
m1 1332
m2 1333
gy 0
gp 1
gr 2
y -60
p -1
r 3
cm 76226
ry -2
rp -1
rr -4
ay -2
ap 31
ar 93
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1333
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 77456
ry -2
rp -1
rr -4
ay -2
ap 26
ar 78
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 78734
ry -2
rp -1
rr -4
ay -2
ap 31
ar 93
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1333
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 79954
ry -2
rp -1
rr -4
ay -2
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 81241
ry -2
rp -1
rr -4
ay -2
ap 31
ar 93
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1333
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 82450
ry -2
rp -1
rr -4
ay -2
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 83741
ry -2
rp -1
rr -5
ay -2
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1333
gy 0
gp 1
gr 2
y -60
p -1
r 3
cm 84952
ry -2
rp -1
rr -4
ay -2
ap 29
ar 87
##########throttle_min^max : 1600
y_a_c^cur : 120
y_a_kp^max : 10.0
a_i_c^max : 200
y_a_i_c^cur : 0
roll_effect^cur : 30
yaw_effect^max : 50
y_a_kp^prec : 1
y_r_c^cur : 0
a_ki^cur : 0.0
y_r_kp^cur : 0
ar_m^max : 150
a_i_c^cur : 103
pitch_effect^max : 50
r_ki^max : 0.100
throttle_max^min : 1600
a_i_c^min : 0
a_c^max : 2000
y_r_kd^cur : 0
r_i_c^max : 50
a_kp^max : 100
r_c^cur : 100
r_kp^min : 0.000
r_kd^min : 0
ar_m^cur : 50
r_kd^cur : 0
r_kd^prec : 0
r_ki^prec : 3
a_ki^min : 0.0
y_a_kd^cur : 0
a_kp^min : 0
y_a_kp^min : 0.0
y_a_kp^cur : 6.0
r_i_c^cur : 14
throttle_max^max : 1800
r_kp^prec : 3
r_c^max : 100
throttle_min^min : 1400
throttle_max^cur : 1700
pitch_effect^cur : 30
r_kp^max : 0.100
a_kd^cur : 0
y_a_ki^cur : 0
y_r_i_c^cur : 0
r_kp^cur : 0.040
a_ki^max : 5.0
y_a_c^max : 150
r_kd^max : 0
yaw_effect^cur : 10
y_r_ki^cur : 0
a_kp^cur : 50
r_ki^cur : 0.000
throttle_min^cur : 1500
roll_effect^min : 0
a_ki^prec : 1
pitch_effect^min : 0
a_c^cur : 1002
roll_effect^max : 50
r_ki^min : 0.000
