1024
FIFO overflow!
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 2
y 747
p 0
r 1
cm 33050
ry -50
rp 0
rr -31
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 34219
ry -50
rp 0
rr -31
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 35442
ry -50
rp 0
rr -32
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 36609
ry -50
rp 0
rr -32
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 37848
ry -50
rp 0
rr -32
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 39014
ry -50
rp 0
rr -32
ay 50
ap 0
ar -500
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 40248
ry -50
rp 0
rr -31
ay 50
ap 0
ar -916
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 41422
ry -50
rp 0
rr -33
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 42625
ry -50
rp 0
rr -32
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 43823
ry -50
rp 0
rr -32
ay 50
ap 0
ar -940
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 2
y 747
p 0
r 1
cm 45008
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 46228
ry -50
rp 0
rr -31
ay 50
ap 0
ar -940
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 47396
ry -50
rp 0
rr -32
ay 50
ap 0
ar -932
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 2
gr 2
y 747
p 0
r 1
cm 48628
ry -50
rp 0
rr -31
ay 50
ap 0
ar -940
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 49785
ry -50
rp 0
rr -32
ay 50
ap 0
ar -916
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 51013
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 52192
ry -50
rp 0
rr -32
ay 50
ap 0
ar -932
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 53421
ry -50
rp 0
rr -31
ay 50
ap 0
ar -916
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 54641
ry -50
rp 0
rr -33
ay 50
ap 0
ar -932
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 55842
ry -50
rp 0
rr -33
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 2
y 747
p 0
r 1
cm 57077
ry -50
rp 0
rr -31
ay 50
ap 0
ar -956
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 58266
ry -50
rp 0
rr -32
ay 50
ap 0
ar -940
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 2
y 747
p 0
r 1
cm 59497
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 60663
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 61903
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 63072
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 1
y 747
p 0
r 1
cm 64303
ry -50
rp 0
rr -34
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 65488
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 66692
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 67906
ry -50
rp 0
rr -33
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 69096
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 70316
ry -50
rp 0
rr -33
ay 50
ap 0
ar -1003
chp 0
chr -22
chy 41
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 71495
ry -50
rp 0
rr -33
ay 50
ap 0
ar -961
chp 0
chr -22
chy 41
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 72726
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 41
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 73893
ry -50
rp 0
rr -34
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 75133
ry -50
rp 0
rr -34
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 76311
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 77528
ry -50
rp 0
rr -33
ay 50
ap 0
ar -961
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 78728
ry -50
rp 0
rr -35
ay 50
ap 0
ar -970
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 747
p 0
r 1
cm 79928
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 4
y 747
p 0
r 1
cm 81145
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 82326
ry -50
rp 0
rr -31
ay 50
ap 0
ar -924
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 83562
ry -50
rp 0
rr -33
ay 50
ap 0
ar -924
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 1
gp 1
gr 2
y 747
p 0
r 1
cm 84713
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 85949
ry -50
rp 0
rr -33
ay 50
ap 0
ar -940
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 87099
ry -50
rp 0
rr -31
ay 50
ap 0
ar -948
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 88321
ry -50
rp 0
rr -31
ay 50
ap 0
ar -916
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 89498
ry -50
rp 0
rr -33
ay 50
ap 0
ar -924
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 4
y 747
p 0
r 1
cm 90708
ry -50
rp 0
rr -31
ay 50
ap 0
ar -932
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 91915
ry -50
rp 0
rr -31
ay 50
ap 0
ar -948
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 93102
ry -50
rp 0
rr -31
ay 50
ap 0
ar -940
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 94331
ry -50
rp 0
rr -33
ay 50
ap 0
ar -924
chp 0
chr -21
chy -41
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 95500
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy -41
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 96748
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy -41
bs 1330
m1 1280
m2 1348
gy 0
gp 2
gr 3
y 747
p 0
r 1
cm 97916
ry -50
rp 0
rr -32
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 2
gr 4
y 747
p 0
r 1
cm 99151
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 100325
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 2
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 101543
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 747
p 0
r 1
cm 102731
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 103923
ry -50
rp 0
rr -33
ay 50
ap 0
ar -970
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 747
p 0
r 1
cm 105142
ry -50
rp 0
rr -35
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 106321
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1345
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 107517
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 108751
ry -50
rp 0
rr -34
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 747
p 0
r 1
cm 109926
ry -50
rp 0
rr -33
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 111144
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 112335
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 113533
ry -50
rp 0
rr -33
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 114751
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 115923
ry -50
rp 0
rr -33
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 3
y 746
p 0
r 1
cm 117153
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 118320
ry -50
rp 0
rr -34
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 119561
ry -50
rp 0
rr -34
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 120729
ry -50
rp 0
rr -35
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 121965
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 123145
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 124352
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 125552
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 126739
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 3
y 746
p 0
r 1
cm 127962
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 129130
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 130375
ry -50
rp 0
rr -34
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 131535
ry -50
rp 0
rr -34
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 132776
ry -50
rp 0
rr -34
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 133952
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 135174
ry -50
rp 0
rr -33
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 4
y 746
p 0
r 1
cm 136370
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 137569
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 138790
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 139968
ry -50
rp 0
rr -33
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 141200
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 142367
ry -50
rp 0
rr -34
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 143612
ry -50
rp 0
rr -34
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1345
gy 0
gp 2
gr 3
y 746
p 0
r 1
cm 144775
ry -50
rp 0
rr -34
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 146012
ry -50
rp 0
rr -33
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 147192
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 148401
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 1
y 746
p 0
r 1
cm 149602
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 1
y 746
p 0
r 1
cm 150790
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 152016
ry -50
rp 0
rr -35
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 3
y 746
p 0
r 1
cm 153186
ry -50
rp 0
rr -33
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 154424
ry -50
rp 0
rr -33
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1345
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 155585
ry -50
rp 0
rr -34
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 4
y 746
p 0
r 1
cm 156824
ry -50
rp 0
rr -34
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 157993
ry -50
rp 0
rr -35
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 159220
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 160409
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 161608
ry -50
rp 0
rr -33
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 162825
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 163997
ry -50
rp 0
rr -33
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 165231
ry -50
rp 0
rr -34
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 166401
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 167642
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 168809
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 170040
ry -50
rp 0
rr -34
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 171218
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 172429
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 4
y 746
p 0
r 1
cm 173635
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 174822
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 176052
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1345
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 177220
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 2
y 746
p 0
r 1
cm 178461
ry -50
rp 0
rr -32
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 1
gp 1
gr 3
y 746
p 0
r 1
cm 179620
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 180851
ry -50
rp 0
rr -32
ay 50
ap 0
ar -948
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 182029
ry -50
rp 0
rr -31
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 183256
ry -50
rp 0
rr -31
ay 50
ap 0
ar -940
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 184444
ry -50
rp 0
rr -33
ay 50
ap 0
ar -916
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 185646
ry -50
rp 0
rr -32
ay 50
ap 0
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 186856
ry -50
rp 0
rr -33
ay 50
ap 0
ar -987
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 188033
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
