1024
FIFO overflow!
gr 1
y -102
p 0
r 0
cm 57171
ry -1
rp 1
rr 0
ay -1
ap -25
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 58348
ry -1
rp 1
rr 0
ay 0
ap -27
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 0
gr 1
y -102
p 0
r 0
cm 59569
ry 0
rp 1
rr 0
ay -1
ap -29
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 60753
ry -1
rp 3
rr 0
ay -1
ap -25
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 61966
ry -1
rp 1
rr 0
ay 0
ap -25
ar 0
chp -1
chr 0
chy -1
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 63162
ry -1
rp 1
rr 0
ay -1
ap -25
ar 0
chp -1
chr 0
chy -1
bs 1330
m1 1330
m2 1329
gy 0
gp 0
gr 2
y -102
p 0
r 0
cm 64359
ry -1
rp 1
rr 0
ay -1
ap -27
ar 0
chp -2
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 65570
ry 0
rp 1
rr 0
ay -1
ap -26
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 1
gp 0
gr 2
y -102
p 0
r 0
cm 66751
ry 0
rp 1
rr 0
ay 0
ap -25
ar -25
chp -2
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 67976
ry -1
rp 1
rr 0
ay -1
ap -26
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 0
gr 1
y -102
p 0
r 0
cm 69155
ry -1
rp 1
rr 0
ay 0
ap -26
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 2
gr 2
y -102
p 0
r 0
cm 70385
ry -1
rp 1
rr 0
ay -1
ap -29
ar 0
chp -1
chr 0
chy -1
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 71564
ry -1
rp 3
rr 0
ay -1
ap -27
ar 27
chp -1
chr 0
chy 0
bs 1330
m1 1329
m2 1337
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 72805
ry -1
rp 1
rr -45
ay -1
ap 0
ar 760
chp -1
chr -30
chy -1
bs 1330
m1 1330
m2 1376
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 73993
ry -1
rp 1
rr -47
ay -1
ap -28
ar 760
chp -1
chr -30
chy -1
bs 1330
m1 1330
m2 1376
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 75228
ry -1
rp 1
rr -46
ay -1
ap -26
ar 760
chp -1
chr -29
chy 0
bs 1330
m1 1328
m2 1376
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 76428
ry -1
rp 1
rr -46
ay -1
ap -29
ar 760
chp -1
chr -30
chy -1
bs 1330
m1 1331
m2 1376
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 77636
ry -1
rp 1
rr -46
ay -1
ap -28
ar 760
chp -1
chr -30
chy 0
bs 1330
m1 1330
m2 1375
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 78850
ry -1
rp 2
rr -47
ay 0
ap -29
ar 760
chp -1
chr -30
chy 0
bs 1330
m1 1330
m2 1376
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 80058
ry -1
rp 1
rr -46
ay -1
ap -27
ar 736
chp -4
chr -30
chy 0
bs 1330
m1 1327
m2 1376
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 81292
ry -1
rp 1
rr -47
ay -1
ap -27
ar 712
chp -1
chr 9
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 82475
ry -1
rp 1
rr 0
ay -1
ap -29
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1330
m2 1329
gy 1
gp 1
gr 1
y -102
p 0
r 0
cm 83702
ry 0
rp 1
rr 0
ay -1
ap -28
ar 0
chp -1
chr 0
chy -1
bs 1330
m1 1331
m2 1329
gy 0
gp 1
gr 2
y -102
p 0
r 0
cm 84874
ry -1
rp 3
rr 0
ay -1
ap -75
ar 0
chp -1
chr 0
chy 0
bs 1330
m1 1329
m2 1330
gy 0
gp 1
gr 1
y -102
p 0
r 0
cm 86103
ry -1
rp 3
rr 1
ay -1
ap -28
ar 0
chp -1
chr 1
chy 0
bs 1330
m1 1330
m2 1329
gy 0
gp 0
gr 2
y -102
p 0
r 0
cm 87287
ry -1
rp 1
rr 0
ay -1
ap -25
ar 25
##########throttle_min^max : 1600
y_a_c^cur : 120
y_a_kp^max : 10.0
a_i_c^max : 200
y_a_i_c^cur : 0
roll_effect^cur : 30
yaw_effect^max : 50
y_a_kp^prec : 1
y_r_c^cur : 0
a_ki^cur : 0.0
y_r_kp^cur : 0
ar_m^max : 150
a_i_c^cur : 103
pitch_effect^max : 50
r_ki^max : 0.100
throttle_max^min : 1600
a_i_c^min : 0
a_c^max : 2000
y_r_kd^cur : 0
r_i_c^max : 50
a_kp^max : 100
r_c^cur : 100
r_kp^min : 0.000
r_kd^min : 0
ar_m^cur : 50
r_kd^cur : 0
r_kd^prec : 0
r_ki^prec : 3
a_ki^min : 0.0
y_a_kd^cur : 0
a_kp^min : 0
y_a_kp^min : 0.0
y_a_kp^cur : 6.0
r_i_c^cur : 14
throttle_max^max : 1800
r_kp^prec : 3
r_c^max : 100
throttle_min^min : 1400
throttle_max^cur : 1700
pitch_effect^cur : 30
r_kp^max : 0.100
a_kd^cur : 0
y_a_ki^cur : 0
y_r_i_c^cur : 0
r_kp^cur : 0.040
a_ki^max : 5.0
y_a_c^max : 150
r_kd^max : 0
yaw_effect^cur : 10
y_r_ki^cur : 0
a_kp^cur : 50
r_ki^cur : 0.000
throttle_min^cur : 1500
roll_effect^min : 0
a_ki^prec : 1
pitch_effect^min : 0
a_c^cur : 1002
roll_effect^max : 50
r_ki^min : 0.000
