1024
FIFO overflow!
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 78893
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 80145
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 81380
ry -2
rp -2
rr -40
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 82648
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 83860
ry -2
rp -2
rr 6
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1333
m2 1292
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 85139
ry -2
rp -26
rr -19
ay -2
ap 0
ar -300
chp -21
chr -12
chy 0
bs 1330
m1 1352
m2 1367
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 86368
ry -2
rp 14
rr -39
ay -2
ap 50
ar 1000
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 87655
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 88872
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 90155
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 91361
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 92652
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 93870
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 95165
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1368
gy 0
gp 1
gr 2
y -59
p -1
r 3
cm 96379
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 97669
ry -2
rp -1
rr -13
ay -2
ap 50
ar 150
chp 0
chr 16
chy 0
bs 1330
m1 1334
m2 1292
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 98894
ry -2
rp -2
rr 36
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1333
m2 1292
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 100192
ry -2
rp -1
rr 36
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1334
m2 1292
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 101430
ry -2
rp -2
rr 36
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1334
m2 1292
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 102723
ry -2
rp -2
rr 36
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1333
m2 1292
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 103968
ry -2
rp -2
rr 36
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1334
m2 1292
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 105249
ry -2
rp -2
rr -33
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 106496
ry -2
rp -13
rr -39
ay -2
ap 950
ar 1000
chp 20
chr -21
chy 0
bs 1330
m1 1372
m2 1341
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 107748
ry -2
rp 40
rr -7
ay -2
ap -1000
ar 400
chp -21
chr -1
chy 0
bs 1330
m1 1292
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 109006
ry -2
rp 40
rr -5
ay -2
ap -1000
ar 150
chp -21
chr 0
chy 0
bs 1330
m1 1300
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 110252
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 1
gr 0
y -59
p -1
r 3
cm 111503
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1334
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 112742
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1335
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 114018
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 1
gr 2
y -59
p -1
r 3
cm 115228
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 116516
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 117734
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 1
gp 1
gr 0
y -59
p -1
r 3
cm 119024
ry -2
rp -2
rr -6
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1334
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 120241
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 121523
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 122738
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 124017
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 125235
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1334
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 126515
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 127734
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 129004
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 0
y -59
p -1
r 3
cm 130224
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 131490
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 132739
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 133988
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 135248
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1367
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 136498
ry -2
rp -1
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 1
gp 1
gr 1
y -59
p -1
r 3
cm 137775
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1367
gy 0
gp 0
gr 2
y -59
p -1
r 3
cm 139002
ry -2
rp -2
rr -39
ay -2
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1333
m2 1367
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 140282
ry -2
rp -2
rr -39
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 141510
ry -2
rp -2
rr 36
ay -2
ap 50
ar -900
chp 0
chr 21
chy 0
bs 1330
m1 1334
m2 1292
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 142809
ry -2
rp -2
rr 18
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 144029
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 145318
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1333
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 146535
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1334
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 147817
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 149042
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 150325
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 151543
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 2
y -59
p -1
r 3
cm 152833
ry -2
rp -2
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1333
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 154056
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -59
p -1
r 3
cm 155335
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 1
gr 1
y -59
p -1
r 3
cm 156565
ry -2
rp -1
rr -5
ay -2
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1333
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 157833
ry -3
rp -2
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 159074
ry -3
rp -2
rr -6
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 160333
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 161590
ry -3
rp -2
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 162840
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 164106
ry -3
rp -2
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1366
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 165338
ry -3
rp -2
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 166616
ry -3
rp -1
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 167834
ry -3
rp -1
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 169124
ry -3
rp -2
rr -40
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 170344
ry -3
rp -1
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 171641
ry -3
rp -2
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 172858
ry -3
rp -1
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1366
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 174151
ry -3
rp -2
rr -40
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 175369
ry -3
rp -1
rr -40
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 176675
ry -3
rp -2
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1366
gy 0
gp 1
gr 3
y -60
p -1
r 3
cm 177887
ry -3
rp -1
rr -39
ay -3
ap 50
ar 1000
chp 0
chr -21
chy 0
bs 1330
m1 1334
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 179191
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 180413
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 181691
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 182921
ry -3
rp -2
rr -6
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 184190
ry -3
rp -2
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 185430
ry -3
rp -2
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 186695
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1334
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 187947
ry -3
rp -1
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 189196
ry -3
rp -2
rr -5
ay -3
ap 50
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1335
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 190460
ry -3
rp -39
rr -6
ay -3
ap 1000
ar 150
chp 20
chr 0
chy 0
bs 1330
m1 1373
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 191710
ry -3
rp -40
rr -5
ay -3
ap 1000
ar 150
chp 20
chr 0
chy 0
bs 1330
m1 1372
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 192991
ry -3
rp -40
rr -5
ay -3
ap 1000
ar 150
chp 21
chr 0
chy 0
bs 1330
m1 1373
m2 1332
gy 0
gp 0
gr 1
y -60
p -1
r 3
cm 194229
ry -3
rp -40
rr -5
ay -3
ap 1000
ar 150
chp 21
chr 0
chy 0
bs 1330
m1 1372
m2 1332
gy 0
gp 1
gr 2
y -60
p -1
r 3
cm 195516
ry -3
rp -39
rr -5
ay -3
ap 1000
ar 150
chp 21
chr 0
chy 0
bs 1330
m1 1372
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 196754
ry -3
rp -39
rr -5
ay -3
ap 1000
ar 150
chp 21
chr 0
chy 0
bs 1330
m1 1373
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
cm 198046
ry -3
rp -40
rr -5
ay -3
ap 1000
ar 150
chp 21
chr 0
chy 0
bs 1330
m1 1372
m2 1332
gy 0
gp 1
gr 1
y -60
p -1
r 3
