1024
FIFO overflow!
gp 1
gr 2
y 740
p -1
r 2
cm 33301
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 34499
ry -1
rp 1
rr -28
ay 1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 35708
ry -1
rp 1
rr -29
ay 1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 36934
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 38115
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 39355
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 40522
ry -1
rp 1
rr -29
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 1
y 740
p -1
r 2
cm 41765
ry -1
rp 1
rr -29
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 42941
ry -1
rp 1
rr -28
ay 1
ap 45
ar -817
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 740
p -1
r 2
cm 44191
ry -1
rp 1
rr -29
ay 1
ap 47
ar -846
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 740
p -1
r 2
cm 45369
ry -1
rp 1
rr -28
ay 1
ap 47
ar -850
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 740
p -1
r 2
cm 46600
ry -1
rp 1
rr -29
ay 1
ap 45
ar -817
chp 0
chr -20
chy 0
1024
FIFO overflow!
cm 16559
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 2
gr 2
y 743
p -1
r 2
cm 17597
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 2
gr 2
y 743
p -1
r 2
cm 18663
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 19646
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 20725
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 21744
ry -1
rp 1
rr -24
ay 1
ap 25
ar -400
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 22770
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 1
gr 1
y 743
p -1
r 2
cm 23841
ry -1
rp 1
rr -24
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 24821
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 25890
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 26925
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 27928
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 29017
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 30004
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 31054
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 32102
ry -1
rp 1
rr -27
ay 1
ap 24
ar -432
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1304
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 33138
ry -1
rp 1
rr -29
ay 1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 34381
ry -1
rp 1
rr -29
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 35550
ry -1
rp 1
rr -29
ay 1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 36799
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 37975
ry -1
rp 1
rr -29
ay 1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 39206
ry -1
rp 1
rr -28
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 4
y 743
p -1
r 2
cm 40396
ry -1
rp 1
rr -29
ay 1
ap 32
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 41601
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 42820
ry -1
rp 1
rr -28
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 43998
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 45239
ry -1
rp 1
rr -29
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 46410
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 47660
ry -1
rp 1
rr -29
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 48826
ry -1
rp 1
rr -29
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 50066
ry -1
rp 1
rr -29
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 51245
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 52473
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 53672
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 54870
ry -1
rp 1
rr -28
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 56097
ry -1
rp 1
rr -28
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 2
gr 2
y 743
p -1
r 2
cm 57267
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 1
y 743
p -1
r 2
cm 58514
ry -1
rp 1
rr -29
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 59677
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 60923
ry -1
rp 1
rr -28
ay 1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 62092
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 63332
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 64509
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 65729
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 66935
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 68126
ry -1
rp 1
rr -28
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 69357
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 70533
ry -1
rp 1
rr -28
ay 1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 71776
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 72941
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 74182
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 75352
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 76588
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 77775
ry -1
rp 1
rr -28
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 78986
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 2
gr 2
y 743
p -1
r 2
cm 80197
ry -1
rp 1
rr -28
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 2
gr 2
y 743
p -1
r 2
cm 81384
ry -1
rp 1
rr -28
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 82614
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 83782
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 85033
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 2
gp 1
gr 2
y 743
p -1
r 2
cm 86206
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 87449
ry -1
rp 1
rr -29
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 88616
ry -1
rp 1
rr -29
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 89853
ry -1
rp 1
rr -28
ay 1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 91043
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 92246
ry -1
rp 1
rr -29
ay 1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 93470
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 94651
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 95891
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 97059
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 98315
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 99478
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 100725
ry -1
rp 1
rr -29
ay 1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 101896
ry -1
rp 1
rr -29
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 103133
ry -1
rp 1
rr -29
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 104330
ry -1
rp 1
rr -28
ay 1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1303
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 105531
ry -1
rp 1
rr -28
ay 1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 106759
ry -1
rp 1
rr -31
ay 1
ap 30
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 107929
ry -1
rp 1
rr -31
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 1
gp 1
gr 3
y 743
p -1
r 2
cm 109174
ry -1
rp 1
rr -31
ay 1
ap 27
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 110344
ry -1
rp 1
rr -29
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 111595
ry -1
rp 1
rr -31
ay 1
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 112763
ry -1
rp 1
rr -31
ay 1
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 114012
ry -1
rp 1
rr -29
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 115183
ry -1
rp 1
rr -31
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 116409
ry -1
rp 1
rr -31
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 117608
ry -1
rp 1
rr -29
ay 1
ap 29
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 118798
ry -1
rp 1
rr -31
ay 1
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 120027
ry -1
rp 1
rr -31
ay 1
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 121203
ry -1
rp 1
rr -31
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 122451
ry -1
rp 1
rr -31
ay 1
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 2
gr 3
y 743
p -1
r 2
cm 123614
ry -1
rp 1
rr -31
ay 1
ap 30
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 124863
ry -1
rp 1
rr -29
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 126032
ry -1
rp 1
rr -31
ay 1
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 127279
ry -1
rp 1
rr -31
ay 1
ap 27
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 128458
ry -1
rp 1
rr -29
ay 1
ap 30
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 129680
ry -1
rp 1
rr -29
ay 1
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 130884
ry -1
rp 1
rr -29
ay 1
ap 29
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 132075
ry -1
rp 1
rr -31
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 133304
ry -1
rp 1
rr -31
ay 1
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1300
gy 0
gp 1
gr 3
y 743
p -1
r 2
cm 134480
ry -1
rp 1
rr -31
ay 1
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1330
m2 1302
gy 0
gp 1
gr 2
y 743
p -1
r 2
cm 135731
ry -1
rp 1
rr -31
ay 1
ap 29
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 136897
ry 0
rp 1
rr -29
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 138129
ry 0
rp 1
rr -31
ay 0
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 139278
ry 0
rp 1
rr -31
ay 0
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 140495
ry 0
rp 1
rr -31
ay 0
ap 29
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 141668
ry 0
rp 1
rr -29
ay 0
ap 27
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 142864
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 144070
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 145241
ry 0
rp 1
rr -29
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 146462
ry 0
rp 1
rr -29
ay 0
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 147609
ry 0
rp 1
rr -29
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 0
gr 3
y 742
p -1
r 2
cm 148839
ry 0
rp 1
rr -31
ay 0
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 149995
ry 0
rp 1
rr -29
ay 0
ap 29
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 151217
ry 0
rp 1
rr -29
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 152391
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 153585
ry 0
rp 1
rr -29
ay 0
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 154781
ry 0
rp 1
rr -31
ay 0
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
