1024
FIFO overflow!
m1 1261
m2 1542
gy 91
gp 22
gr -1287
y -158
p 6
r 5
cm 56367
ry -120
rp -20
rr -43
ay -120
ap -125
ar 225
chp 0
chr 0
chy 0
bs 1400
m1 1257
m2 1514
gy -70
gp 82
gr -1148
y -163
p 7
r 6
cm 57666
ry -120
rp -23
rr -27
ay -120
ap -96
ar 360
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1508
gy -254
gp 79
gr 111
y -169
p 5
r 9
cm 59036
ry -120
rp -2
rr 12
ay -120
ap -144
ar 240
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1538
gy -12
gp 34
gr -201
y -171
p 6
r 10
cm 60332
ry -120
rp -7
rr 2
ay -120
ap -144
ar 216
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1520
gy -77
gp 67
gr -80
y -175
p 6
r 3
cm 61690
ry -120
rp -8
rr 2
ay -120
ap -168
ar 48
chp 0
chr 0
chy 0
bs 1400
m1 1279
m2 1531
gy 24
gp 2
gr 112
y -180
p 5
r 7
cm 62973
ry -120
rp -4
rr 7
ay -120
ap -144
ar 264
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1531
gy 48
gp 39
gr -17
y -183
p 6
r 10
cm 64321
ry -120
rp -4
rr -2
ay -120
ap -144
ar 264
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1526
gy -18
gp 35
gr 151
y -187
p 6
r 13
cm 65632
ry -120
rp -3
rr 5
ay -120
ap -144
ar 288
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1537
gy -2
gp 28
gr 71
y -192
p 6
r 11
cm 66984
ry -120
rp -5
rr 18
ay -120
ap -120
ar 240
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1532
gy 14
gp -29
gr -56
y -195
p 6
r 13
cm 68268
ry -120
rp -2
rr 5
ay -120
ap -144
ar 216
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1520
gy -63
gp 18
gr 0
y -199
p 6
r 3
cm 69624
ry -120
rp -7
rr -5
ay -120
ap -120
ar 48
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1526
gy 15
gp -8
gr -23
y -203
p 6
r 5
cm 70921
ry -120
rp -8
rr 5
ay -120
ap -120
ar -72
chp 0
chr 0
chy 0
bs 1400
m1 1284
m2 1536
gy -87
gp 286
gr -213
y -210
p 5
r 32
cm 72270
ry -120
rp -7
rr 45
ay -120
ap -144
ar 696
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1540
gy -25
gp -56
gr -21
y -211
p 7
r 35
cm 73560
ry -120
rp -6
rr 42
ay -120
ap -168
ar 744
chp 0
chr 0
chy 0
bs 1400
m1 1269
m2 1555
gy -2
gp 36
gr 5
y -215
p 7
r 31
cm 74911
ry -120
rp -6
rr 14
ay -120
ap -192
ar 672
chp 0
chr 0
chy 0
bs 1400
m1 1269
m2 1553
gy 2
gp 36
gr -146
y -220
p 8
r 36
cm 76207
ry -120
rp -15
rr 50
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1553
gy 17
gp -12
gr 123
y -222
p 8
r 45
cm 77556
ry -120
rp -7
rr 42
ay -120
ap -144
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1559
gy -84
gp 74
gr -279
y -227
p 7
r 37
cm 78853
ry -120
rp -8
rr 33
ay -120
ap -192
ar 840
chp 0
chr 0
chy 0
bs 1400
m1 1280
m2 1566
gy 95
gp -73
gr 228
y -230
p 8
r 44
cm 80201
ry -120
rp -11
rr 43
ay -120
ap -216
ar 888
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1547
gy 14
gp 51
gr -64
y -230
p 9
r 35
cm 81494
ry -120
rp -9
rr 36
ay -120
ap -144
ar 696
chp 0
chr 0
chy 0
bs 1400
m1 1266
m2 1561
gy 24
gp -146
gr -39
y -236
p 6
r 34
cm 82848
ry -120
rp -10
rr 16
ay -120
ap -192
ar 696
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1568
gy 43
gp -90
gr -40
y -240
p 7
r 42
cm 84139
ry -120
rp -14
rr 50
ay -120
ap -168
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1556
gy -64
gp 38
gr 200
y -242
p 7
r 42
cm 85481
ry -120
rp -4
rr 26
ay -120
ap -144
ar 696
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1521
gy 13
gp 47
gr -314
y -246
p 6
r 17
cm 86775
ry -120
rp -5
rr 6
ay -120
ap -168
ar 552
chp 0
chr 0
chy 0
bs 1400
m1 1277
m2 1541
gy -11
gp -63
gr 154
y -249
p 6
r 21
cm 88126
ry -120
rp -3
rr 14
ay -120
ap -168
ar 504
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1525
gy -13
gp 6
gr 398
y -251
p 7
r 16
cm 89433
ry -120
rp -3
rr 19
ay -120
ap -168
ar 480
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1555
gy 66
gp -94
gr 136
y -256
p 7
r 22
cm 90782
ry -120
rp -8
rr 26
ay -120
ap -192
ar 576
chp 0
chr 0
chy 0
bs 1400
m1 1277
m2 1537
gy 6
gp 117
gr -96
y -259
p 7
r 22
cm 92072
ry -120
rp -8
rr 19
ay -120
ap -168
ar 576
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1557
gy 40
gp -101
gr 369
y -263
p 7
r 21
cm 93421
ry -120
rp -3
rr 28
ay -120
ap -144
ar 528
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1528
gy 59
gp -15
gr -125
y -266
p 6
r 18
cm 94718
ry -120
rp -10
rr 11
ay -120
ap -144
ar 336
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1529
gy 22
gp 7
gr 57
y -270
p 6
r 15
cm 96068
ry -120
rp -4
rr 24
ay -120
ap -144
ar 336
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1540
gy -25
gp 15
gr 144
y -275
p 6
r 19
cm 97369
ry -120
rp -5
rr 23
ay -120
ap -168
ar 480
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1530
gy 0
gp 18
gr 46
y -279
p 6
r 17
cm 98715
ry -120
rp -6
rr 15
ay -120
ap -144
ar 456
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1522
gy -66
gp 19
gr -33
y -283
p 6
r 22
cm 100016
ry -120
rp -5
rr 16
ay -120
ap -168
ar 456
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1550
gy 56
gp -53
gr 130
y -286
p 7
r 21
cm 101360
ry -120
rp -9
rr 24
ay -120
ap -144
ar 408
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1541
gy 18
gp -86
gr 27
y -290
p 7
r 14
cm 102653
ry -120
rp -6
rr 20
ay -120
ap -144
ar 480
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1539
gy -19
gp 25
gr -5
y -293
p 6
r 16
cm 104002
ry -120
rp -6
rr 15
ay -120
ap -168
ar 336
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1544
gy -37
gp 22
gr -29
y -298
p 7
r 18
cm 105317
ry -120
rp -10
rr 25
ay -120
ap -144
ar 336
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1533
gy -32
gp -62
gr 77
y -301
p 6
r 17
cm 106659
ry -120
rp -6
rr 27
ay -120
ap -168
ar 360
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1546
gy 66
gp -72
gr 167
y -304
p 7
r 16
cm 107974
ry -120
rp -8
rr 11
ay -120
ap -144
ar 384
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1529
gy 15
gp 4
gr 41
y -308
p 6
r 18
cm 109323
ry -120
rp -3
rr 12
ay -120
ap -144
ar 384
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1546
gy -10
gp 8
gr 99
y -313
p 7
r 17
cm 110636
ry -120
rp -7
rr 16
ay -120
ap -144
ar 432
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1533
gy 4
gp 13
gr 136
y -316
p 7
r 16
cm 111984
ry -120
rp -4
rr 23
ay -120
ap -168
ar 432
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1547
gy 27
gp 45
gr 3
y -320
p 7
r 18
cm 113303
ry -120
rp -4
rr 20
ay -120
ap -144
ar 504
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1549
gy -47
gp 17
gr 20
y -325
p 7
r 17
cm 114649
ry -120
rp -13
rr 10
ay -120
ap -144
ar 384
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1533
gy -30
gp -34
gr -136
y -328
p 5
r 16
cm 115969
ry -120
rp -3
rr 18
ay -120
ap -144
ar 408
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1530
gy -29
gp -11
gr 295
y -331
p 7
r 15
cm 117306
ry -120
rp -7
rr 9
ay -120
ap -168
ar 336
chp 0
chr 0
chy 0
bs 1400
m1 1279
m2 1539
gy 76
gp 117
gr 50
y -336
p 6
r 18
cm 118626
ry -120
rp -8
rr 23
ay -120
ap -144
ar 528
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1534
gy -16
gp -37
gr -51
y -340
p 7
r 21
cm 119965
ry -120
rp -6
rr 13
ay -120
ap -144
ar 360
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1536
gy -19
gp 22
gr -113
y -344
p 6
r 17
cm 121293
ry -120
rp -7
rr 20
ay -120
ap -168
ar 504
chp 0
chr 0
chy 0
bs 1400
m1 1277
m2 1554
gy -6
gp 38
gr 407
y -348
p 6
r 19
cm 122625
ry -120
rp -6
rr 33
ay -120
ap -144
ar 528
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1538
gy -44
gp 21
gr -224
y -351
p 7
r 20
cm 123958
ry -120
rp -8
rr 10
ay -120
ap -144
ar 264
chp 0
chr 0
chy 0
bs 1400
m1 1268
m2 1559
gy 113
gp -100
gr -200
y -357
p 9
r 25
cm 125289
ry -120
rp -10
rr 24
ay -120
ap -192
ar 744
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1555
gy 16
gp 115
gr 111
y -362
p 7
r 30
cm 126619
ry -120
rp -6
rr 34
ay -120
ap -192
ar 720
chp 0
chr 0
chy 0
bs 1400
m1 1280
m2 1541
gy -3
gp 177
gr -8
y -365
p 6
r 32
cm 127948
ry -120
rp -10
rr 30
ay -120
ap -168
ar 864
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1570
gy 19
gp -78
gr 6
y -368
p 7
r 34
cm 129276
ry -120
rp -7
rr 36
ay -120
ap -168
ar 744
chp 0
chr 0
chy 0
bs 1400
m1 1267
m2 1560
gy -18
gp 55
gr -265
y -372
p 8
r 32
cm 130614
ry -120
rp -13
rr 28
ay -120
ap -168
ar 792
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1551
gy -100
gp 81
gr 72
y -376
p 7
r 34
cm 131944
ry -120
rp -7
rr 45
ay -120
ap -168
ar 792
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1551
gy -35
gp 29
gr -94
y -378
p 7
r 33
cm 133271
ry -120
rp 0
rr 36
ay -120
ap -168
ar 720
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1555
gy 200
gp -162
gr 333
y -380
p 8
r 29
cm 134610
ry -120
rp -12
rr 40
ay -120
ap -168
ar 648
chp 0
chr 0
chy 0
bs 1400
m1 1265
m2 1549
gy 34
gp -71
gr -43
y -384
p 8
r 26
cm 135929
ry -120
rp -10
rr 31
ay -120
ap -168
ar 648
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1549
gy -64
gp 109
gr -38
y -388
p 7
r 26
cm 137275
ry -120
rp -5
rr 20
ay -120
ap -168
ar 720
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1564
gy -105
gp -21
gr -117
y -393
p 8
r 34
cm 138595
ry -120
rp -7
rr 24
ay -120
ap -216
ar 624
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1559
gy -14
gp 27
gr -218
y -396
p 7
r 36
cm 139937
ry -120
rp -2
rr 44
ay -120
ap -192
ar 912
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1548
gy 34
gp -11
gr 128
y -399
p 8
r 33
cm 141264
ry -120
rp -7
rr 23
ay -120
ap -192
ar 792
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1545
gy -33
gp 48
gr -258
y -402
p 8
r 32
cm 142611
ry -120
rp -9
rr 47
ay -120
ap -168
ar 840
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1570
gy 30
gp -58
gr 264
y -407
p 6
r 43
cm 143924
ry -120
rp -7
rr 27
ay -120
ap -168
ar 720
chp 0
chr 0
chy 0
bs 1400
m1 1277
m2 1556
gy 79
gp -106
gr 238
y -407
p 7
r 29
cm 145268
ry -120
rp -6
rr 36
ay -120
ap -168
ar 528
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1551
gy 23
gp 8
gr 71
y -410
p 7
r 28
cm 146579
ry -120
rp -9
rr 20
ay -120
ap -168
ar 624
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1550
gy 82
gp 52
gr 8
y -415
p 6
r 24
cm 147928
ry -120
rp -7
rr 32
ay -120
ap -168
ar 696
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1551
gy 46
gp -28
gr 166
y -418
p 8
r 28
cm 149238
ry -120
rp -8
rr 34
ay -120
ap -168
ar 792
chp 0
chr 0
chy 0
bs 1400
m1 1267
m2 1568
gy -71
gp 49
gr 96
y -421
p 8
r 35
cm 150596
ry -120
rp -7
rr 27
ay -120
ap -168
ar 768
chp 0
chr 0
chy 0
bs 1400
m1 1267
m2 1560
gy -73
gp -23
gr 72
y -425
p 7
r 22
cm 151905
ry -120
rp -8
rr 32
ay -120
ap -192
ar 552
chp 0
chr 0
chy 0
bs 1400
m1 1277
m2 1546
gy -7
gp 61
gr -201
y -429
p 8
r 36
cm 153262
ry -120
rp -8
rr 50
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1268
m2 1568
gy -6
gp -9
gr -187
y -433
p 8
r 54
cm 154562
ry -120
rp -9
rr 39
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1554
gy -13
gp -8
gr -43
y -437
p 8
r 39
cm 155918
ry -120
rp -5
rr 45
ay -120
ap -168
ar 936
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1567
gy 33
gp -66
gr -35
y -438
p 8
r 42
cm 157217
ry -120
rp -9
rr 36
ay -120
ap -192
ar 672
chp 0
chr 0
chy 0
bs 1400
m1 1268
m2 1552
gy -76
gp -78
gr 51
y -442
p 8
r 34
cm 158583
ry -120
rp -7
rr 34
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1546
gy 74
gp 25
gr 356
y -445
p 8
r 33
cm 159875
ry -120
rp -12
rr 34
ay -120
ap -192
ar 864
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1559
gy -46
gp 12
gr -424
y -448
p 8
r 43
cm 161233
ry -120
rp -4
rr 36
ay -120
ap -192
ar 840
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1545
gy 85
gp 29
gr 150
y -451
p 6
r 31
cm 162531
ry -120
rp -7
rr 31
ay -120
ap -168
ar 672
chp 0
chr 0
chy 0
bs 1400
m1 1275
m2 1551
gy -69
gp 205
gr -278
y -455
p 8
r 41
cm 163898
ry -120
rp -9
rr 47
ay -120
ap -168
ar 888
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1565
gy 75
gp -52
gr 134
y -458
p 8
r 39
cm 165191
ry -120
rp -7
rr 45
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1268
m2 1564
gy -26
gp -37
gr 76
y -461
p 8
r 45
cm 166549
ry -120
rp -10
rr 46
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1558
gy -10
gp 32
gr 158
y -463
p 7
r 38
cm 167837
ry -120
rp -8
rr 37
ay -120
ap -168
ar 912
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1566
gy -10
gp -19
gr -73
y -467
p 9
r 39
cm 169205
ry -120
rp -13
rr 46
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1278
m2 1554
gy 49
gp 3
gr 302
y -471
p 8
r 38
cm 170496
ry -120
rp -9
rr 50
ay -120
ap -192
ar 888
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1566
gy -77
gp -41
gr 179
y -473
p 7
r 36
cm 171859
ry -120
rp -7
rr 50
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1269
m2 1565
gy 5
gp 77
gr -304
y -475
p 7
r 51
cm 173151
ry -120
rp -11
rr 40
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1566
gy 47
gp -22
gr 70
y -479
p 8
r 46
cm 174513
ry -120
rp -9
rr 47
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1559
gy 3
gp 38
gr -65
y -481
p 9
r 52
cm 175799
ry -120
rp -8
rr 50
ay -120
ap -168
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1565
gy 102
gp -51
gr 126
y -484
p 7
r 49
cm 177160
ry -120
rp -11
rr 37
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1269
m2 1555
gy 23
gp 32
gr -41
y -487
p 8
r 43
cm 178453
ry -120
rp -16
rr 50
ay -120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1269
m2 1570
gy -82
gp 75
gr -816
y -469
p 9
r 115
cm 179817
ry -120
rp -7
rr 32
ay -120
ap -216
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1570
gy -379
gp 95
gr -1039
y -412
p 4
r 191
cm 181115
ry -120
rp -12
rr 50
ay -120
ap -216
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1570
gy -58
gp -71
gr 248
y -411
p 10
r 184
cm 182490
ry -120
rp -8
rr 24
ay -120
ap -216
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1532
gy 108
gp -68
gr 844
y -483
p 8
r 73
cm 183779
ry -120
rp -8
rr 44
ay -120
ap -144
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1268
m2 1552
gy 190
gp -198
gr -186
y -489
p 8
r 47
cm 185140
ry -120
rp -13
rr 45
ay -120
ap -144
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1276
m2 1531
gy -38
gp 0
gr 160
y -498
p 7
r 11
cm 186430
ry -120
rp -8
rr -7
ay -120
ap -168
ar -120
chp 0
chr 0
chy 0
bs 1400
m1 1280
m2 1552
gy 227
gp -45
gr -67
y -497
p 7
r 30
cm 187798
ry -120
rp -8
rr 24
ay -120
ap -168
ar 792
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1557
gy -40
gp -22
gr 120
y -502
p 7
r 32
cm 189092
ry -120
rp -7
rr 36
ay -120
ap -168
ar 744
chp 0
chr 0
chy 0
bs 1400
m1 1271
m2 1555
gy -69
gp -57
gr 110
y -506
p 8
r 26
cm 190454
ry -120
rp 1
rr 20
ay -120
ap -192
ar 624
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1565
gy -12
gp 25
gr -531
y -497
p 10
r 66
cm 191742
ry -120
rp -13
rr 50
ay -120
ap -168
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1553
gy -174
gp 7
gr -1133
y -360
p 5
r 147
cm 193112
ry -120
rp -9
rr 41
ay -120
ap -144
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1570
gy -12
gp -123
gr 96
y -361
p 6
r 143
cm 194410
ry -120
rp -15
rr 27
ay -120
ap -120
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1282
m2 1529
gy 48
gp 53
gr 838
y -438
p 8
r 170
cm 195788
ry -120
rp -2
rr 17
ay -120
ap -216
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1274
m2 1537
gy 92
gp -108
gr 300
y -495
p 8
r 75
cm 197085
ry -120
rp -16
rr 50
ay -120
ap -216
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1273
m2 1541
gy 66
gp 82
gr 614
y -515
p 11
r 31
cm 198445
ry -120
rp -13
rr 50
ay -120
ap -192
ar 888
chp 0
chr 0
chy 0
bs 1400
m1 1270
m2 1570
gy -164
gp 132
gr -1148
y -489
p 9
r 96
cm 199733
ry -120
rp -16
rr -2
ay -120
ap -264
ar 1002
chp 0
chr 0
chy 0
bs 1400
m1 1261
m2 1559
gy 104
gp -125
gr 395
y -516
p 14
r 39
cm 201095
ry -120
rp -9
rr 34
ay -120
ap -336
ar 816
chp 0
chr 0
chy 0
bs 1400
m1 1272
m2 1560
gy 2
gp -136
gr -318
y -520
p 13
r 25
cm 202401
ry -120
rp -17
rr 16
ay -120
ap -312
ar 960
chp 0
chr 0
chy 0
bs 1400
m1 1266
m2 1554
gy 11
gp -125
gr 108
y -523
p 13
r 34
cm 203770
ry -120
rp -10
rr 19
ay -120
ap -312
ar 864
chp 0
chr 0
chy 0
bs 1400
m1 1265
m2 1559
gy -63
gp 161
gr -567
y -526
p 13
r 36
cm 205079
ry -120
rp -11
rr 29
ay -120
ap -336
ar 840
chp 0
chr 0
chy 0
bs 1400
m1 1267
m2 1550
gy -39
gp 188
gr -74
y -532
p 13
r 32
cm 206437
ry -120
